Image,Avg_N_Score,Image1_Age,Emotion_Similarity,label
13705_NormaShearer_35_f.jpg,0.38,35,0.42,0
14142_VivienLeigh_6_f.jpg,0.58,6,0.21,1
11517_JulieChristie_45_f.jpg,0.43,45,0.54,1
124_MickJagger_33_m.jpg,0.39,33,0.2,0
185_JhonLenon_28_m.jpg,0.52,28,0.1,1
4689_JohnTravolta_40_m.jpg,0.49,40,0.48,1
4481_WilliamDafoe_52_m.jpg,0.31,52,0.32,0
10820_PeggyLipton_61_f.jpg,0.37,61,0.65,0
8465_WilliamHolden_24_m.jpg,0.62,24,0.14,1
526_AlKapone_30_m.jpg,0.44,30,0,1
12947_CatherineDeneuve_27_f.jpg,0.47,27,0.16,1
865_mahatmagandhi_72_m.jpg,0.48,72,0.19,1
806_JosephStalin_16_m.jpg,0.57,16,0.24,1
7061_DavidNiven_70_m.jpg,0.42,70,0.14,1
9454_EdwardGRobinson_65_m.jpg,0.5,65,0.43,1
9602_MarcelloMastroianni_65_m.jpg,0.41,65,0.13,1
13986_GloriaSwanson_42_f.jpg,0.53,42,0.32,1
1068_FlemingAlex_74_m.jpg,0.37,74,0.36,0
5743_TommyLeeJones_47_m.jpg,0.37,47,0.41,0
9156_PeterSellers_40_m.jpg,0.41,40,0.18,1
3690_RingoStarr_30_m.jpg,0.45,30,0.54,1
11900_BeaArthur_58_f.jpg,0.49,58,0.41,1
14311_JoanFontaine_25_f.jpg,0.43,25,0.42,1
6938_BorisKarloff_56_m.jpg,0.52,56,0.24,1
15933_VeronicaLake_28_f.jpg,0.45,28,0.55,1
8606_DavidCarradine_54_m.jpg,0.41,54,0.17,1
6534_KlausKinski_45_m.jpg,0.44,45,0.31,1
7031_DavidNiven_29_m.jpg,0.32,29,0.5,0
5106_AnthonyHopkins_64_m.jpg,0.44,64,0.18,1
12990_ClaudiaCardinale_36_f.jpg,0.65,36,0.43,1
13932_BettyGrable_36_f.jpg,0.61,36,0.6,1
4620_JamesGarner_38_m.jpg,0.48,38,0.41,1
1564_IanHolm_45_m.jpg,0.59,45,0.45,1
1888_AlanYoung_50_m.jpg,0.42,50,0.65,1
5206_ClintEastwood_22_m.jpg,0.74,22,0,1
9510_CHARLIERUGGLES_50_m.jpg,0.44,50,0.43,1
15459_JeanetteMacDonald_20_f.jpg,0.45,20,0.6,1
15595_KateOMara_38_f.jpg,0.41,38,0.46,1
6088_WilliamShatner_77_m.jpg,0.49,77,0.23,1
3740_RogerAllam_55_m.jpg,0.49,55,0.07,1
2993_WoodyAllen_49_m.jpg,0.51,49,0.1,1
3728_RogerAllam_41_m.jpg,0.45,41,0.43,1
2005_JamesCaan_55_m.jpg,0.51,55,0.24,1
13354_BetteDavis_48_f.jpg,0.52,48,0.39,1
8775_AlecGuinness_35_m.jpg,0.41,35,0.43,1
4126_GenaRowlands_30_m.jpg,0.53,30,0.07,1
13761_RitaHayworth_28_f.jpg,0.42,28,0,1
11119_JuneLockhart_28_f.jpg,0.47,28,0.72,1
13922_BettyGrable_25_f.jpg,0.38,25,0.3,0
5203_CharlesGrodin_75_m.jpg,0.43,75,0.17,1
907_AndreasPapantreou_65_m.jpg,0.43,65,0.17,1
13142_JaneWyman_24_f.jpg,0.42,24,0.04,1
107_PaulAnka_20_m.jpg,0.51,20,0.46,1
4268_KevinCostner_36_m.jpg,0.35,36,0.19,0
8492_AlejandroRey_33_m.jpg,0.47,33,0.22,1
16456_Tyson_46_f.jpg,0.49,46,0.13,1
11266_ShirleyJones_69_f.jpg,0.39,69,0.88,0
11525_JulieChristie_66_f.jpg,0.41,66,0.21,1
6959_CharlesBoyer_41_m.jpg,0.52,41,0.18,1
2416_BillMurray_57_m.jpg,0.34,57,0.08,0
7719_VincentPrice_40_m.jpg,0.41,40,0.37,1
966_Gaddafi_48_m.jpg,0.47,48,0.17,1
15086_BonnieHunt_32_f.jpg,0.41,32,0.76,1
13446_DanielleDarrieux_85_f.jpg,0.46,85,0.33,1
14500_SusanHayward_23_f.jpg,0.63,23,0.38,1
15084_BonnieHunt_29_f.jpg,0.5,29,0,1
10349_AnitaEkberg_34_f.jpg,0.54,34,0.44,1
13518_HelenHayes_6_f.jpg,0.66,6,0.28,1
14396_MaryPickford_30_f.jpg,0.47,30,0.06,1
7577_RobertRyan_57_m.jpg,0.63,57,0.26,1
4650_JeffGoldblum_26_m.jpg,0.44,26,0.27,1
14255_JanetGaynor_51_f.jpg,0.38,51,0.65,0
6324_FernandoRey_64_m.jpg,0.45,64,0.31,1
4382_RobertDuvall_50_m.jpg,0.68,50,0.07,1
9640_AlexandrakisAlekos_34_m.jpg,0.45,34,0,1
725_RonaldReagan_56_m.jpg,0.55,56,0.6,1
6030_RafVallone_36_m.jpg,0.49,36,0.11,1
5193_CharlesGrodin_55_m.jpg,0.49,55,0.17,1
5596_PeterFalk_41_m.jpg,0.51,41,0.14,1
16307_Carroll_32_f.jpg,0.56,32,0.09,1
8919_ErnestBorgnine_52_m.jpg,0.47,52,0.22,1
9595_MarcelloMastroianni_56_m.jpg,0.4,56,0.22,0
2233_RayLiotta_42_m.jpg,0.43,42,0.14,1
16439_Tyson_36_f.jpg,0.5,36,0.03,1
11809_AnjelicaHuston_17_f.jpg,0.53,17,0.3,1
4136_GenaRowlands_44_m.jpg,0.44,44,0.39,1
14570_BeverlyRoberts_36_f.jpg,0.47,36,0.13,1
12053_DebbieReynolds_35_f.jpg,0.54,35,0.12,1
7361_LouisJourdan_68_m.jpg,0.5,68,0.44,1
3746_RogerAllam_61_m.jpg,0.44,61,0.07,1
9784_TomJones_70_f.jpg,0.44,70,0.35,1
10124_JaneFonda_57_f.jpg,0.41,57,0.62,1
15646_KatharineRoss_46_f.jpg,0.48,46,0.38,1
10382_AnnMargret_35_f.jpg,0.65,35,0,1
14157_EstherWilliams_18_f.jpg,0.44,18,0.04,1
13325_AvaGardner_25_f.jpg,0.53,25,0.52,1
11839_BarbaraBouchet_17_f.jpg,0.6,17,0.15,1
9942_AliMacGraw_71_f.jpg,0.41,71,0.27,1
6671_PeterGraves_27_m.jpg,0.57,27,0.12,1
11629_MaureenOHara_29_f.jpg,0.41,29,0.52,1
14504_SusanHayward_30_f.jpg,0.39,30,0.03,0
8724_RichardAttenborough_38_m.jpg,0.48,38,0.39,1
5036_AnthonyAndrews_33_m.jpg,0.48,33,0.34,1
3583_MichaelYork_54_m.jpg,0.46,54,0.1,1
16371_Houston_25_f.jpg,0.47,25,0,1
6857_ThomasTerry_50_m.jpg,0.63,50,0,1
6464_JohnVernon_54_m.jpg,0.52,54,0.19,1
14510_SusanHayward_42_f.jpg,0.4,42,0.34,0
15674_KathrynGrayson_30_f.jpg,0.44,30,0.19,1
2784_MickJagger_42_m.jpg,0.46,42,0.33,1
8729_RichardAttenborough_56_m.jpg,0.48,56,0.23,1
1795_TomHanks_58_m.jpg,0.46,58,0.31,1
14025_GreerGarson_30_f.jpg,0.41,30,0.38,1
14672_ClaudetteColbert_41_f.jpg,0.37,41,0.23,0
6343_JamesArness_36_m.jpg,0.5,36,0.08,1
11652_MireilleDarc_22_f.jpg,0.7,22,0.02,1
6752_RockHudson_31_m.jpg,0.41,31,0.36,1
11440_CyndiLauper_51_f.jpg,0.39,51,0.27,0
8798_AnthonyPerkins_40_m.jpg,0.55,40,0.11,1
4008_BurtReynolds_46_m.jpg,0.49,46,0.21,1
7175_JohnGarfield_34_m.jpg,0.39,34,0.44,0
15564_JulieHagerty_45_f.jpg,0.43,45,0.12,1
7082_FessParker_77_m.jpg,0.58,77,0.21,1
1928_EdwardFox_59_m.jpg,0.52,59,0.1,1
15879_StВphaneAudran_52_f.jpg,0.51,52,0,1
15610_KateOMara_54_f.jpg,0.43,54,0.12,1
4296_KirkDouglas_80_m.jpg,0.46,80,0.44,1
15202_CydCharisse_73_f.jpg,0.46,73,0.57,1
11150_LizaMinelli_23_f.jpg,0.51,23,0.3,1
6392_JamesCagney_60_m.jpg,0.42,60,0.3,1
14470_PeggyAshcroft_70_f.jpg,0.5,70,0.23,1
7227_JosephCotten_74_m.jpg,0.41,74,0.38,1
7135_JeanPaulBelmondo_38_m.jpg,0.43,38,0.12,1
8095_Konstantaras_51_m.jpg,0.42,51,0.17,1
12783_MargaretOBrien_11_f.jpg,0.59,11,0.39,1
10965_DonnaDouglas_9_f.jpg,0.65,9,0.75,1
9856_KimNovak_27_f.jpg,0.59,27,0.33,1
2559_GaryOldman_42_m.jpg,0.46,42,0.2,1
13579_IreneDunne_69_f.jpg,0.47,69,0.2,1
6535_KlausKinski_46_m.jpg,0.63,46,0.1,1
14896_BernadetteLafont_75_f.jpg,0.57,75,0.26,1
2640_JeremyKemp_34_m.jpg,0.43,34,0.41,1
13006_ClaudiaCardinale_44_f.jpg,0.62,44,0.43,1
8856_ArnoldSchwarzenegger_65_m.jpg,0.4,65,0.35,0
15336_ErinGray_26_f.jpg,0.39,26,0.69,0
7447_NewmanPaul_35_m.jpg,0.57,35,0.16,1
8720_RichardAttenborough_28_m.jpg,0.45,28,0.1,1
14640_BarbaraStanwyck_61_f.jpg,0.5,61,0.53,1
2992_WoodyAllen_47_m.jpg,0.67,47,0.1,1
1220_ClaudeLВviStrauss_61_m.jpg,0.31,61,0,0
9176_PeterSellers_53_m.jpg,0.5,53,0.36,1
1885_AlanYoung_44_m.jpg,0.42,44,0.65,1
16101_DannyGlover_70_m.jpg,0.4,70,0.31,0
5218_ClintEastwood_70_m.jpg,0.41,70,0.31,1
15891_StВphaneAudran_69_f.jpg,0.5,69,0,1
11518_JulieChristie_47_f.jpg,0.45,47,0.54,1
13092_GretaGarbo_28_f.jpg,0.49,28,0.12,1
13547_HelenHayes_75_f.jpg,0.47,75,0.28,1
7377_LyleTalbot_36_m.jpg,0.37,36,0.38,0
13621_JessicaTandy_77_f.jpg,0.44,77,0.54,1
992_CarlSagan_42_m.jpg,0.39,42,0.42,0
13867_AnneBancroft_70_f.jpg,0.48,70,0.53,1
6463_JohnVernon_53_m.jpg,0.45,53,0.22,1
16364_Dench_74_f.jpg,0.46,74,0.32,1
238_TheodorakisMikis_52_m.jpg,0.4,52,0.21,0
439_JohnDRockefeller_75_m.jpg,0.46,75,0.06,1
9395_SteveMcQueen_38_m.jpg,0.4,38,0.12,0
11220_PiaLindstrom_30_f.jpg,0.45,30,0.8,1
16442_Tyson_39_f.jpg,0.41,39,0.47,1
3425_KevinSpacey_39_m.jpg,0.45,39,0.39,1
13948_DeborahKerr_39_f.jpg,0.69,39,0.2,1
9263_VittorioGassman_70_m.jpg,0.45,70,0.56,1
613_Gorbachev_82_m.jpg,0.52,82,0.15,1
4119_DickVanDyke_83_m.jpg,0.51,83,0.46,1
5207_ClintEastwood_38_m.jpg,0.49,38,0.15,1
3876_SteveMartin_61_m.jpg,0.3,61,0.55,0
6564_LeeJCobb_44_m.jpg,0.46,44,0.12,1
9271_BurtLancaster_76_m.jpg,0.44,76,0.22,1
4910_RomanPolanski_55_m.jpg,0.47,55,0.22,1
1501_GabrielGarciaMarquez_22_m.jpg,0.51,22,0.05,1
15332_ErinGray_22_f.jpg,0.41,22,0.19,1
13450_DanielleDarrieux_92_f.jpg,0.47,92,0.41,1
335_LarryEllison_51_m.jpg,0.33,51,0.36,0
1182_ErnestRutherford_27_m.jpg,0.45,27,0.25,1
8561_CliffRobertson_60_m.jpg,0.4,60,0.54,0
13110_JaneRussell_21_f.jpg,0.41,21,0.07,1
14800_SilvanaMangano_32_f.jpg,0.39,32,0.55,0
4050_ClintWalker_24_m.jpg,0.48,24,0.25,1
14884_BernadetteLafont_49_f.jpg,0.52,49,0.26,1
9397_SteveMcQueen_40_m.jpg,0.37,40,0.46,0
5482_MichaelKeaton_25_m.jpg,0.74,25,0.09,1
8299_RichardChamberlain_72_m.jpg,0.5,72,0.28,1
9603_MarcelloMastroianni_66_m.jpg,0.46,66,0.38,1
12916_BarbraStreisand_63_f.jpg,0.4,63,0.13,0
8926_ErnestBorgnine_59_m.jpg,0.48,59,0.17,1
11697_OliviaHussey_20_f.jpg,0.53,20,0.43,1
12679_JamieLeeCurtis_34_f.jpg,0.57,34,0.52,1
5084_AnthonyHopkins_73_m.jpg,0.46,73,0.18,1
4086_ClintWalker_87_m.jpg,0.49,87,0.08,1
15786_SarahDouglas_26_f.jpg,0.52,26,0.03,1
7625_TellySavalas_51_m.jpg,0.44,51,0.07,1
15036_AnnMiller_72_f.jpg,0.39,72,0.65,0
9787_TomJones_73_f.jpg,0.42,73,0.35,1
6379_JamesCagney_39_m.jpg,0.57,39,0.04,1
5315_JackLemon_51_m.jpg,0.54,51,0.69,1
14942_AmandaBlake_22_f.jpg,0.49,22,0.39,1
8752_AlecGuinness_35_m.jpg,0.34,35,0.09,0
15885_StВphaneAudran_60_f.jpg,0.46,60,0,1
14745_MarleneDietrich_69_f.jpg,0.43,69,0.45,1
9895_RoseMarie_40_f.jpg,0.49,40,0.63,1
10439_BarbaraBain_82_f.jpg,0.62,82,0.11,1
8511_CharlesBronson_53_m.jpg,0.55,53,0.22,1
14144_VivienLeigh_24_f.jpg,0.38,24,0.64,0
8949_FredMacMurray_30_m.jpg,0.42,30,0.12,1
11982_AngelaLansbury_75_f.jpg,0.48,75,0.5,1
1727_TimCurry_30_m.jpg,0.47,30,0.14,1
11359_VirnaLisi_46_f.jpg,0.69,46,0.47,1
4779_MichelPiccoli_83_m.jpg,0.54,83,0.26,1
10868_SusanGeorge_39_f.jpg,0.41,39,0.09,1
2890_SamElliott_48_m.jpg,0.54,48,0.31,1
6080_WilliamShatner_64_m.jpg,0.42,64,0.23,1
2490_ClaudeRich_76_m.jpg,0.5,76,0.23,1
11857_BarbaraBouchet_37_f.jpg,0.63,37,0.05,1
14670_ClaudetteColbert_37_f.jpg,0.64,37,0.23,1
4645_JeffGoldblum_20_m.jpg,0.43,20,0.27,1
537_angelamerkel_17_f.jpg,0.56,17,0.44,1
3529_MartinSheen_43_m.jpg,0.41,43,0.31,1
1470_RabindranathTagore_62_m.jpg,0.51,62,0.46,1
14882_BernadetteLafont_47_f.jpg,0.52,47,0.21,1
3960_BrianDennehy_62_m.jpg,0.39,62,0.12,0
3161_DerekJacobi_31_m.jpg,0.52,31,0.12,1
14027_GreerGarson_33_f.jpg,0.57,33,0.08,1
13132_JaneRussell_76_f.jpg,0.45,76,0.53,1
5452_MartinScorsese_35_m.jpg,0.53,35,0,1
14692_ClaudetteColbert_40_f.jpg,0.62,40,0,1
10404_BarbaraBain_30_f.jpg,0.55,30,0.19,1
3234_GeneHackman_71_m.jpg,0.37,71,0.27,0
2761_LiamNeeson_51_m.jpg,0.42,51,0.21,1
14424_OliviadeHavilland_19_f.jpg,0.65,19,0.14,1
13398_CelesteHolm_78_f.jpg,0.32,78,0.53,0
5515_NicolasSarkozy_21_m.jpg,0.42,21,0.03,1
4149_GenaRowlands_64_m.jpg,0.53,64,0.07,1
51_Pele_17_m.jpg,0.5,17,0.16,1
3086_BruceWillis_46_m.jpg,0.4,46,0.26,0
11963_AngelaLansbury_45_f.jpg,0.46,45,0.5,1
4742_MichelPiccoli_38_m.jpg,0.42,38,0.32,1
13749_PatriciaNeal_24_f.jpg,0.45,24,0.65,1
16079_WillSmith_45_m.jpg,0.35,45,0.76,0
13016_GeraldineChaplin_35_f.jpg,0.39,35,0.42,0
1207_MendeleievDmitri_42_m.jpg,0.37,42,0.18,0
2495_ClaudeRich_81_m.jpg,0.56,81,0.13,1
16386_Houston_23_f.jpg,0.47,23,0.19,1
9425_EdwardGRobinson_39_m.jpg,0.46,39,0.14,1
15191_CydCharisse_46_f.jpg,0.59,46,0.11,1
6933_BorisKarloff_48_m.jpg,0.48,48,0.24,1
3164_DerekJacobi_34_m.jpg,0.62,34,0.45,1
3873_SteveMartin_51_m.jpg,0.43,51,0.2,1
15816_StefaniePowers_29_f.jpg,0.56,29,0.3,1
170_WaltDisney_36_m.jpg,0.42,36,0.1,1
7944_GilbertRoland_28_m.jpg,0.37,28,0.11,0
1716_EdHarris_58_m.jpg,0.35,58,0.26,0
1421_ErnestHemingway_45_m.jpg,0.54,45,0.27,1
12589_DonnaReed_53_f.jpg,0.44,53,0.3,1
11906_BeaArthur_65_f.jpg,0.43,65,0.26,1
16224_RichardPryor_26_m.jpg,0.62,26,0.45,1
2733_KevinBacon_49_m.jpg,0.32,49,0.38,0
6669_PeterGraves_25_m.jpg,0.52,25,0.12,1
433_JohnDRockefeller_36_m.jpg,0.43,36,0.19,1
13397_CelesteHolm_75_f.jpg,0.37,75,0.07,0
11263_ShirleyJones_59_f.jpg,0.4,59,0.88,0
237_TheodorakisMikis_52_m.jpg,0.38,52,0.17,0
289_HatzidakisManos_38_m.jpg,0.4,38,0.29,0
15003_AnnMiller_17_f.jpg,0.68,17,0.65,1
9100_LawrenceTierney_78_m.jpg,0.5,78,0.16,1
15085_BonnieHunt_30_f.jpg,0.7,30,0.76,1
15074_BettyGarrett_79_f.jpg,0.34,79,0.85,0
3911_TomasMilian_75_m.jpg,0.59,75,0.5,1
2405_BillMurray_47_m.jpg,0.55,47,0.25,1
15731_MaryTamm_23_f.jpg,0.39,23,0.12,0
3162_DerekJacobi_32_m.jpg,0.39,32,0.45,0
8031_HenryFonda_40_m.jpg,0.45,40,0.5,1
9812_JaneAsher_51_f.jpg,0.48,51,0.33,1
4286_KevinCostner_59_m.jpg,0.39,59,0.15,0
10651_LuiseRainer_28_f.jpg,0.47,28,0.2,1
2104_MelBrooks_51_m.jpg,0.49,51,0.45,1
11469_JuliaRoberts_38_f.jpg,0.39,38,0.26,0
1279_IlyaPrigogine_80_m.jpg,0.49,80,0.21,1
1687_BobDylan_74_m.jpg,0.47,74,0.17,1
894_AndreasPapantreou_49_m.jpg,0.41,49,0.21,1
3957_BrianDennehy_56_m.jpg,0.41,56,0.16,1
15841_StefaniePowers_69_f.jpg,0.38,69,0.3,0
3687_RingoStarr_28_m.jpg,0.53,28,0.54,1
14231_IngridBergman_30_f.jpg,0.51,30,0.29,1
7441_MickeyRooney_86_m.jpg,0.69,86,0.36,1
15954_MartinLutherKing_35_m.jpg,0.6,35,0.38,1
589_QueenElizabet_46_f.jpg,0.42,46,0.52,1
4007_BurtReynolds_39_m.jpg,0.47,39,0.15,1
7126_JeanPaulBelmondo_26_m.jpg,0.51,26,0,1
13455_DanielleDarrieux_89_f.jpg,0.46,89,0.1,1
10924_Arletty_60_f.jpg,0.39,60,0.13,0
14465_PeggyAshcroft_62_f.jpg,0.39,62,0.18,0
2046_JohnJames_59_m.jpg,0.45,59,0.31,1
7825_AnthonyQuayle_35_m.jpg,0.4,35,0.17,0
2400_BillMurray_40_m.jpg,0.61,40,0.08,1
753_RonaldReagan_78_m.jpg,0.56,78,0.6,1
2555_GaryOldman_39_m.jpg,0.68,39,0.03,1
14558_BeverlyRoberts_21_f.jpg,0.49,21,0,1
12625_HedyLamarr_37_f.jpg,0.5,37,0.32,1
9827_JudyDavis_36_f.jpg,0.69,36,0.35,1
5403_JonFinch_34_m.jpg,0.48,34,0.41,1
429_JohnDRockefeller_70_m.jpg,0.45,70,0.5,1
1278_IlyaPrigogine_62_m.jpg,0.49,62,0.14,1
17_MariaCallas_33_f.jpg,0.47,33,0.39,1
9473_MaximilianShell_35_m.jpg,0.5,35,0.06,1
5799_BenGazzara_80_m.jpg,0.43,80,0.02,1
3522_MartinSheen_34_m.jpg,0.59,34,0.15,1
4661_JeffGoldblum_48_m.jpg,0.41,48,0,1
8990_GeorgeCScott_36_m.jpg,0.49,36,0.38,1
13742_PatriciaNeal_73_f.jpg,0.46,73,0.65,1
4294_KirkDouglas_49_m.jpg,0.5,49,0.12,1
13044_GeraldineChaplin_55_f.jpg,0.41,55,0.04,1
15496_JeanetteMacDonald_37_f.jpg,0.41,37,0.21,1
15958_MartinLutherKing_3_m.jpg,0.52,3,0.38,1
533_angelamerkel_43_f.jpg,0.37,43,0,0
7026_DavidNiven_20_m.jpg,0.47,20,0.5,1
1318_AlbertCamus_44_m.jpg,0.51,44,0.48,1
15706_MargaretNolan_24_f.jpg,0.47,24,0.12,1
13369_BetteDavis_34_f.jpg,0.6,34,0.39,1
10819_PeggyLipton_60_f.jpg,0.35,60,0.65,0
1427_ErnestHemingway_51_m.jpg,0.51,51,0.27,1
1635_AlPacino_25_m.jpg,0.48,25,0.31,1
13090_GretaGarbo_26_f.jpg,0.67,26,0.12,1
9647_BoDerek_26_f.jpg,0.73,26,0.5,1
5899_HowardKeel_50_m.jpg,0.51,50,0.18,1
13616_JessicaTandy_57_f.jpg,0.39,57,0.14,0
11582_LindsayWagner_57_f.jpg,0.42,57,0.45,1
307_MichaelBloomberg_65_m.jpg,0.42,65,0.61,1
13539_HelenHayes_85_f.jpg,0.47,85,0.47,1
14063_JudyHolliday_31_f.jpg,0.43,31,0.57,1
5483_MichaelKeaton_29_m.jpg,0.38,29,0.09,0
11233_PiaLindstrom_59_f.jpg,0.49,59,0.08,1
16054_WillSmith_22_m.jpg,0.36,22,0.17,0
1373_GiorgosSeferis_70_m.jpg,0.35,70,0.17,0
15692_KathrynGrayson_68_f.jpg,0.45,68,0.14,1
15627_KatharineRoss_24_f.jpg,0.68,24,0.16,1
15518_JulieBishop_15_f.jpg,0.65,15,0.13,1
819_JosephStalin_65_m.jpg,0.43,65,0.19,1
13716_PatriciaNeal_20_f.jpg,0.49,20,0.03,1
1948_JamesBest_35_m.jpg,0.56,35,0.6,1
13973_GloriaSwanson_38_f.jpg,0.53,38,0.06,1
1711_EdHarris_53_m.jpg,0.45,53,0.21,1
5867_HerbertLom_64_m.jpg,0.44,64,0.18,1
16092_DannyGlover_62_m.jpg,0.42,62,0.48,1
10221_KathyBates_34_f.jpg,0.66,34,0.21,1
6480_JohnnyCash_26_m.jpg,0.42,26,0.55,1
5953_JeanMarais_29_m.jpg,0.53,29,0.16,1
6390_JamesCagney_56_m.jpg,0.4,56,0.3,0
13784_ThelmaRitter_34_f.jpg,0.55,34,0.22,1
4323_MichaelPalin_48_m.jpg,0.49,48,0.09,1
10852_RaquelWelch_38_f.jpg,0.44,38,0.26,1
4599_GordonThomson_61_m.jpg,0.41,61,0.11,1
7148_JeanPaulBelmondo_62_m.jpg,0.41,62,0.41,1
16291_Carroll_21_f.jpg,0.54,21,0.36,1
13658_JuneAllyson_52_f.jpg,0.39,52,0.76,0
2586_GeneWilder_46_m.jpg,0.58,46,0.03,1
9122_MarlonBrando_26_m.jpg,0.54,26,0.2,1
13772_RitaHayworth_48_f.jpg,0.42,48,0.39,1
12977_ClaudiaCardinale_22_f.jpg,0.59,22,0.2,1
6052_RafVallone_67_m.jpg,0.49,67,0.31,1
13388_CelesteHolm_35_f.jpg,0.38,35,0.1,0
9956_ElkeSommer_38_f.jpg,0.42,38,0.19,1
12224_IsabelleAdjani_21_f.jpg,0.55,21,0.06,1
6849_ThomasTerry_41_m.jpg,0.37,41,0.34,0
8088_JohnForsythe_74_m.jpg,0.47,74,0.07,1
13506_GladysCooper_55_f.jpg,0.42,55,0.47,1
7473_PeterMarkRichman_39_m.jpg,0.33,39,0.33,0
12900_RuthGordon_77_f.jpg,0.61,77,0.28,1
6383_JamesCagney_48_m.jpg,0.41,48,0.26,1
15214_DebraPaget_15_f.jpg,0.53,15,0.38,1
7436_MickeyRooney_77_m.jpg,0.52,77,0.36,1
15431_JanetEllis_27_f.jpg,0.45,27,0.75,1
4989_WarrenBeatty_31_m.jpg,0.53,31,0.32,1
8736_RichardAttenborough_37_m.jpg,0.55,37,0.39,1
362_JPMorgan_25_m.jpg,0.5,25,0,1
2653_JerryLewis_20_m.jpg,0.56,20,0.22,1
14987_AnnJillian_37_f.jpg,0.43,37,0.48,1
16464_Tyson_56_f.jpg,0.54,56,0.47,1
12362_MyrnaLoy_55_f.jpg,0.4,55,0.55,0
9068_JeanClaudeVanDamme_52_m.jpg,0.44,52,0.12,1
7693_UgoTognazzi_51_m.jpg,0.52,51,0.06,1
7679_UgoTognazzi_39_m.jpg,0.45,39,0.39,1
10148_JoanCusack_35_f.jpg,0.48,35,0.46,1
7765_AlbertoSordi_48_m.jpg,0.48,48,0.29,1
7384_LyleTalbot_53_m.jpg,0.46,53,0.25,1
9158_PeterSellers_48_m.jpg,0.44,48,0.18,1
7464_NewmanPaul_55_m.jpg,0.4,55,0.42,0
15224_DebraPaget_23_f.jpg,0.44,23,0.44,1
13672_LilliPalmer_37_f.jpg,0.54,37,0.22,1
5744_TommyLeeJones_48_m.jpg,0.55,48,0.41,1
6426_JamesCoburn_70_m.jpg,0.52,70,0.06,1
7589_SylvesterStallone_36_m.jpg,0.55,36,0.5,1
10910_Arletty_40_f.jpg,0.42,40,0.45,1
3410_KevinSpacey_28_m.jpg,0.38,28,0.39,0
10229_KathyBates_46_f.jpg,0.46,46,0.33,1
3825_StacyKeach_62_m.jpg,0.43,62,0.24,1
12147_FrancescaAnnis_43_f.jpg,0.43,43,0.35,1
2175_Mparkoulis_75_m.jpg,0.48,75,0.21,1
10504_FayeDunaway_27_f.jpg,0.53,27,0.14,1
14693_ElizabethTaylor_75_f.jpg,0.43,75,0.5,1
5264_Fotopoulos_43_m.jpg,0.45,43,0.29,1
14603_YvonneDeCarlo_21_f.jpg,0.49,21,0.09,1
13999_GloriaSwanson_77_f.jpg,0.56,77,0.32,1
7421_MickeyRooney_42_m.jpg,0.63,42,0.13,1
8267_ReginaldOwen_84_m.jpg,0.52,84,0.19,1
13133_JaneRussell_80_f.jpg,0.35,80,0.53,0
13127_JaneRussell_55_f.jpg,0.31,55,0,0
6215_DickieMoore_61_m.jpg,0.45,61,0.38,1
6056_RafVallone_82_m.jpg,0.69,82,0.37,1
14810_SilvanaMangano_42_f.jpg,0.42,42,0.55,1
11704_OliviaHussey_29_f.jpg,0.47,29,0.43,1
2952_tomselleck_33_m.jpg,0.35,33,0.23,0
3367_JeffDaniels_44_m.jpg,0.52,44,0.52,1
11148_JuneLockhart_89_f.jpg,0.44,89,0.72,1
1417_ErnestHemingway_61_m.jpg,0.5,61,0.32,1
629_mitsotakis_34_m.jpg,0.48,34,0,1
13059_GraceKelly_45_f.jpg,0.5,45,0.3,1
2933_ScottGlenn_52_m.jpg,0.51,52,0.05,1
14230_IngridBergman_29_f.jpg,0.45,29,0.29,1
8574_CliffRobertson_57_m.jpg,0.46,57,0.25,1
5154_BobHope_42_m.jpg,0.45,42,0.42,1
4862_RogerMoore_35_m.jpg,0.47,35,0.38,1
9180_PeterSellers_40_m.jpg,0.53,40,0.36,1
10483_DianneWiest_41_f.jpg,0.46,41,0.12,1
4002_BurtReynolds_74_m.jpg,0.45,74,0.28,1
14566_BeverlyRoberts_32_f.jpg,0.43,32,0.53,1
3387_JohnLithgow_44_m.jpg,0.6,44,0.16,1
1451_RabindranathTagore_55_m.jpg,0.48,55,0.46,1
6193_DickieMoore_15_m.jpg,0.57,15,0.32,1
8654_JamesStewart_34_m.jpg,0.39,34,0.38,0
4934_StevenBerkoff_41_m.jpg,0.45,41,0.09,1
8538_CharlieChaplin_55_m.jpg,0.51,55,0.2,1
487_motherTereza_75_f.jpg,0.45,75,0.13,1
1088_NielsBohr_73_m.jpg,0.37,73,0.55,0
3562_MichaelYork_28_m.jpg,0.48,28,0.07,1
830_HarrySTruman_64_m.jpg,0.51,64,0.27,1
10444_BetteMidler_43_f.jpg,0.51,43,0.06,1
10046_HelenHunt_34_f.jpg,0.34,34,0.08,0
12667_IsabelleHuppert_57_f.jpg,0.5,57,0.13,1
7865_ChristopherPlummer_40_m.jpg,0.5,40,0.35,1
1608_AlCorley_46_m.jpg,0.41,46,0.28,1
3602_MikeConnors_40_m.jpg,0.42,40,0.47,1
9531_RicardoMontalbаn_22_m.jpg,0.47,22,0,1
10420_BarbaraBain_55_f.jpg,0.58,55,0.32,1
