Image,MS,Adj_MS,Emotion_Similarity,label
10905_Arletty_34_f.jpg,0.53,0.48,0.19,1
3494_MarisaPavan_30_m.jpg,0.43,0.33,0.5,0
5324_JeanGabin_46_m.jpg,0.64,0.52,0.38,1
7574_RobertRyan_63_m.jpg,0.62,0.5,0.39,1
9932_AliMacGraw_54_f.jpg,0.38,0.33,0.09,0
5667_RayDanton_37_m.jpg,0.64,0.49,0.5,1
5563_PatrickStewart_46_m.jpg,0.64,0.56,0.29,1
10033_HelenHunt_18_f.jpg,0.63,0.48,0.73,1
11907_BeaArthur_66_f.jpg,0.58,0.52,0.08,1
10361_AnitaEkberg_63_f.jpg,0.36,0.32,0.22,0
13123_JaneRussell_45_f.jpg,0.6,0.55,0.23,1
14092_RomySchneider_25_f.jpg,0.54,0.4,0.46,1
12940_CatherineDeneuve_17_f.jpg,0.47,0.37,0.22,0
15905_VeraEllen_31_f.jpg,0.6,0.47,0.41,1
2496_ClaudeRich_82_m.jpg,0.49,0.49,0.23,0
3440_KevinSpacey_53_m.jpg,0.6,0.5,0.21,1
8945_FredMacMurray_24_m.jpg,0.49,0.4,0.42,0
4827_RobertRedford_37_m.jpg,0.44,0.38,0.14,0
14091_RomySchneider_25_f.jpg,0.29,0.22,0.39,0
7289_LeifErickson_51_m.jpg,0.29,0.24,0.23,0
3892_TomasMilian_32_m.jpg,0.4,0.34,0.22,0
9784_TomJones_70_f.jpg,0.56,0.49,0.35,1
6326_FernandoRey_68_m.jpg,0.54,0.5,0.31,1
15312_EdwigeFenech_41_f.jpg,0.58,0.48,0.43,1
5477_MartinScorsese_36_m.jpg,0.3,0.16,0.39,0
14801_SilvanaMangano_33_f.jpg,0.6,0.47,0.19,1
12251_JoanneWoodward_69_f.jpg,0.53,0.24,0.16,1
11943_CatherineSpaak_65_f.jpg,0.52,0.45,0.5,1
12326_MelindaDillion_68_f.jpg,0.49,0.45,0.28,0
4578_Fernandel_61_m.jpg,0.5,0.44,0.26,0
9847_JudyDavis_38_f.jpg,0.49,0.33,0.31,0
4920_RomanPolanski_75_m.jpg,0.49,0.47,0.22,0
14272_JoanCrawford_20_f.jpg,0.47,0.36,0.27,0
11049_JeanneMoreau_31_f.jpg,0.44,0.39,0.21,0
14261_JanetGaynor_24_f.jpg,0.63,0.42,0.65,1
9957_ElkeSommer_40_f.jpg,0.45,0.39,0.56,0
12485_AnnaMassey_66_f.jpg,0.55,0.47,0.15,1
5222_DavidMcCallum_29_m.jpg,0.56,0.44,0.34,1
9545_RicardoMontalbаn_47_m.jpg,0.58,0.51,0.0,1
7759_AlbertoSordi_36_m.jpg,0.5,0.42,0.07,0
8471_WilliamHolden_35_m.jpg,0.46,0.38,0.21,0
12438_AngieDickinson_31_f.jpg,0.32,0.22,0.06,0
13772_RitaHayworth_48_f.jpg,0.58,0.41,0.39,1
8489_WilliamHolden_61_m.jpg,0.46,0.4,0.28,0
9855_KimNovak_25_f.jpg,0.5,0.38,0.06,0
11360_VirnaLisi_58_f.jpg,0.33,0.27,0.47,0
12675_JamieLeeCurtis_26_f.jpg,0.52,0.4,0.52,1
11246_ShirleyJones_26_f.jpg,0.52,0.41,0.88,1
3026_AlanRickman_60_m.jpg,0.58,0.49,0.41,1
11622_MaureenOHara_20_f.jpg,0.59,0.47,0.28,1
11603_MargeChampion_36_f.jpg,0.59,0.52,0.12,1
5200_CharlesGrodin_72_m.jpg,0.53,0.49,0.04,1
9164_PeterSellers_42_m.jpg,0.54,0.4,0.18,1
11517_JulieChristie_45_f.jpg,0.57,0.49,0.54,1
270_PabloPicasso_80_m.jpg,0.59,0.33,0.31,1
9938_AliMacGraw_66_f.jpg,0.51,0.45,0.36,1
8676_JohnCassavetes_44_m.jpg,0.6,0.48,0.21,1
10767_OrnellaMuti_31_f.jpg,0.52,0.43,0.1,1
13311_SigourneyWeaver_55_f.jpg,0.69,0.58,0.67,1
7370_LyleTalbot_29_m.jpg,0.6,0.46,0.03,1
6525_KlausKinski_36_m.jpg,0.33,0.27,0.14,0
7363_LouisJourdan_73_m.jpg,0.43,0.41,0.09,0
12138_FrancescaAnnis_29_f.jpg,0.37,0.28,0.35,0
2473_ClaudeRich_53_m.jpg,0.53,0.48,0.23,1
4266_KevinCostner_35_m.jpg,0.54,0.44,0.19,1
9947_ElkeSommer_27_f.jpg,0.41,0.32,0.19,0
13116_JaneRussell_33_f.jpg,0.65,0.58,0.53,1
9440_EdwardGRobinson_51_m.jpg,0.63,0.55,0.19,1
16178_SidneyPoitier_87_m.jpg,0.52,0.52,0.25,1
557_MargaretThatcher_34_f.jpg,0.64,0.55,0.41,1
3539_MartinSheen_59_m.jpg,0.45,0.4,0.31,0
16296_Carroll_27_f.jpg,0.49,0.39,0.14,0
10711_MaggieSmith_61_f.jpg,0.5,0.4,0.21,0
13861_AnneBancroft_23_f.jpg,0.47,0.29,0.53,0
10133_JaneFonda_60_f.jpg,0.59,0.46,0.62,1
12425_AngieDickinson_47_f.jpg,0.55,0.46,0.68,1
3703_RingoStarr_51_m.jpg,0.48,0.42,0.14,0
5225_DavidMcCallum_34_m.jpg,0.6,0.55,0.34,1
7778_AlbertoSordi_75_m.jpg,0.48,0.45,0.15,0
1424_ErnestHemingway_30_m.jpg,0.39,0.24,0.27,0
5165_BobHope_60_m.jpg,0.57,0.51,0.25,1
225_ElvisPresley_39_m.jpg,0.49,0.38,0.0,0
2405_BillMurray_47_m.jpg,0.45,0.37,0.25,0
4451_StevenSeagal_57_m.jpg,0.41,0.35,0.52,0
8528_CharlesBronson_63_m.jpg,0.57,0.45,0.22,1
14297_JoanCrawford_26_f.jpg,0.54,0.32,0.37,1
5450_MartinScorsese_25_m.jpg,0.47,0.36,0.13,0
7206_JohnWayne_36_m.jpg,0.55,0.33,0.21,1
13661_JuneAllyson_27_f.jpg,0.58,0.35,0.07,1
15996_MuhammadAli_25_m.jpg,0.53,0.34,0.18,1
1954_JamesBest_44_m.jpg,0.45,0.41,0.14,0
315_MichaelBloomberg_48_m.jpg,0.6,0.39,0.61,1
11426_AnnetteBening_54_f.jpg,0.62,0.52,0.39,1
6159_DanaAndrews_66_m.jpg,0.59,0.54,0.39,1
6796_RoyScheider_41_m.jpg,0.62,0.44,0.21,1
11330_VirnaLisi_25_f.jpg,0.51,0.39,0.47,1
9748_DorisDay_24_f.jpg,0.49,0.27,0.79,0
71_PaulAnka_45_m.jpg,0.55,0.38,0.32,1
7710_VincentPrice_35_m.jpg,0.54,0.47,0.14,1
9165_PeterSellers_34_m.jpg,0.53,0.4,0.36,1
8300_RichardChamberlain_73_m.jpg,0.54,0.5,0.28,1
8620_FrankSinatra_52_m.jpg,0.54,0.36,0.46,1
1420_ErnestHemingway_55_m.jpg,0.5,0.34,0.18,0
248_TheodorakisMikis_70_m.jpg,0.6,0.48,0.17,1
100_PaulAnka_52_m.jpg,0.58,0.37,0.46,1
6679_PeterGraves_39_m.jpg,0.56,0.49,0.28,1
14035_JudyGarland_8_f.jpg,0.41,0.31,0.12,0
12002_CybillShepherd_40_f.jpg,0.27,0.22,0.0,0
2611_JamesWoods_37_m.jpg,0.69,0.58,0.2,1
12785_MargaretOBrien_13_f.jpg,0.59,0.46,0.39,1
9621_KostasXatzixristos_35_m.jpg,0.44,0.27,0.23,0
5156_BobHope_46_m.jpg,0.62,0.55,0.42,1
8492_AlejandroRey_33_m.jpg,0.53,0.43,0.22,1
14873_BernadetteLafont_35_f.jpg,0.49,0.41,0.23,0
12206_ImeldaStaunton_47_f.jpg,0.58,0.47,0.46,1
16404_Ross_63_f.jpg,0.54,0.38,0.53,1
7764_AlbertoSordi_45_m.jpg,0.27,0.23,0.29,0
4494_CarlosSantana_35_m.jpg,0.49,0.41,0.41,0
8579_DavidCarradine_28_m.jpg,0.63,0.49,0.3,1
2579_GeneWilder_38_m.jpg,0.6,0.53,0.17,1
5899_HowardKeel_50_m.jpg,0.49,0.45,0.18,0
5426_KennethBranagh_30_m.jpg,0.46,0.35,0.32,0
5252_Fotopoulos_45_m.jpg,0.47,0.39,0.0,0
6218_DickieMoore_77_m.jpg,0.43,0.36,0.03,0
11099_JodieFoster_32_f.jpg,0.6,0.47,0.5,1
14559_BeverlyRoberts_22_f.jpg,0.31,0.24,0.0,0
1001_StephenHawking_3_m.jpg,0.34,0.29,0.25,0
5867_HerbertLom_64_m.jpg,0.56,0.52,0.18,1
10030_HelenHunt_13_f.jpg,0.52,0.4,0.05,1
3917_TomasMilian_69_m.jpg,0.36,0.31,0.06,0
4618_JamesGarner_36_m.jpg,0.55,0.47,0.06,1
269_michaeljackson_31_m.jpg,0.38,0.27,0.14,0
9307_BurtLancaster_67_m.jpg,0.54,0.5,0.42,1
1790_TomHanks_53_m.jpg,0.52,0.43,0.31,1
8581_DavidCarradine_30_m.jpg,0.55,0.42,0.13,1
11522_JulieChristie_60_f.jpg,0.55,0.47,0.54,1
16388_Houston_25_f.jpg,0.54,0.37,0.42,1
7034_DavidNiven_32_m.jpg,0.66,0.56,0.5,1
9363_GregoryPeck_50_m.jpg,0.42,0.33,0.24,0
11028_EmmaThompson_32_f.jpg,0.6,0.48,0.05,1
3900_TomasMilian_40_m.jpg,0.33,0.29,0.5,0
12959_CatherineDeneuve_45_f.jpg,0.58,0.49,0.32,1
3319_JeffBridges_10_m.jpg,0.45,0.36,0.14,0
3174_DerekJacobi_53_m.jpg,0.61,0.53,0.06,1
15917_VeraEllen_44_f.jpg,0.48,0.38,0.14,0
7273_LeifErickson_25_m.jpg,0.58,0.45,0.19,1
3583_MichaelYork_54_m.jpg,0.54,0.45,0.1,1
11642_MaureenOHara_84_f.jpg,0.56,0.45,0.52,1
1168_AlbertSchweitzer_72_m.jpg,0.55,0.41,0.21,1
9438_EdwardGRobinson_49_m.jpg,0.6,0.53,0.19,1
11069_JeanneMoreau_64_f.jpg,0.34,0.31,0.26,0
8828_ArnoldSchwarzenegger_37_m.jpg,0.53,0.45,0.1,1
3074_BruceWillis_35_m.jpg,0.58,0.47,0.29,1
864_mahatmagandhi_68_m.jpg,0.49,0.37,0.05,0
4126_GenaRowlands_30_m.jpg,0.47,0.37,0.07,0
4901_RomanPolanski_46_m.jpg,0.51,0.44,0.22,1
10412_BarbaraBain_42_f.jpg,0.36,0.33,0.24,0
3841_SteveKanaly_31_m.jpg,0.57,0.48,0.37,1
2178_Mparkoulis_68_m.jpg,0.47,0.36,0.21,0
7894_FredAstaire_36_m.jpg,0.61,0.41,0.23,1
11237_PiaLindstrom_68_f.jpg,0.66,0.59,0.04,1
14449_PeggyAshcroft_26_f.jpg,0.49,0.38,0.23,0
1129_FaradayMichael_75_m.jpg,0.47,0.39,0.62,0
14324_JoanFontaine_26_f.jpg,0.61,0.38,0.42,1
2307_SamNeill_48_m.jpg,0.6,0.5,0.36,1
6056_RafVallone_82_m.jpg,0.31,0.32,0.37,0
2163_MelGibson_55_m.jpg,0.6,0.5,0.22,1
4570_Fernandel_52_m.jpg,0.59,0.49,0.03,1
5406_JonFinch_36_m.jpg,0.36,0.29,0.0,0
11667_MireilleDarc_36_f.jpg,0.51,0.44,0.39,1
3797_StacyKeach_17_m.jpg,0.35,0.28,0.39,0
2546_GaryOldman_32_m.jpg,0.52,0.42,0.29,1
6305_FernandoRey_42_m.jpg,0.58,0.51,0.38,1
10872_SusanGeorge_47_f.jpg,0.46,0.37,0.0,0
7653_TonyCurtis_43_m.jpg,0.37,0.3,0.48,0
4195_HarveyKeitel_52_m.jpg,0.5,0.43,0.39,0
9942_AliMacGraw_71_f.jpg,0.59,0.55,0.27,1
7780_AlbertoSordi_77_m.jpg,0.48,0.46,0.29,0
7679_UgoTognazzi_39_m.jpg,0.55,0.46,0.39,1
10912_Arletty_43_f.jpg,0.62,0.56,0.45,1
9201_RichardBurton_24_m.jpg,0.6,0.37,0.29,1
8739_RichardAttenborough_55_m.jpg,0.41,0.35,0.06,0
12054_DebbieReynolds_39_f.jpg,0.49,0.32,0.1,0
1150_GalileoGalilei_72_m.jpg,0.66,0.52,0.57,1
3341_JeffBridges_55_m.jpg,0.4,0.33,0.31,0
2107_MelBrooks_54_m.jpg,0.61,0.56,0.45,1
326_LarryEllison_66_m.jpg,0.58,0.37,0.21,1
8783_AnthonyPerkins_23_m.jpg,0.5,0.38,0.11,0
12167_GlendaJackson_35_f.jpg,0.59,0.51,0.33,1
866_WinstonChurchill_67_m.jpg,0.65,0.43,0.41,1
2877_SamElliott_33_m.jpg,0.54,0.47,0.31,1
16202_BillCosby_73_m.jpg,0.53,0.43,0.07,1
8718_RichardAttenborough_26_m.jpg,0.53,0.41,0.39,1
3814_StacyKeach_47_m.jpg,0.55,0.47,0.39,1
920_TheodoreRoosevelt_45_m.jpg,0.54,0.39,0.29,1
16342_Dee_88_f.jpg,0.56,0.44,0.29,1
10478_DianneWiest_33_f.jpg,0.54,0.47,0.17,1
3794_SeanConnery_61_m.jpg,0.57,0.47,0.21,1
2741_KevinBacon_56_m.jpg,0.67,0.57,0.14,1
3676_PhilHartman_46_m.jpg,0.55,0.44,0.0,1
11021_EllenBurstyn_33_f.jpg,0.56,0.25,0.24,1
6947_BorisKarloff_76_m.jpg,0.5,0.49,0.24,0
8034_HorstBuchholz_23_m.jpg,0.56,0.43,0.19,1
4867_RogerMoore_52_m.jpg,0.47,0.34,0.0,0
12304_MelindaDillion_30_f.jpg,0.5,0.39,0.28,0
13790_ThelmaRitter_52_f.jpg,0.66,0.55,0.56,1
6798_RoyScheider_43_m.jpg,0.46,0.33,0.13,0
9156_PeterSellers_40_m.jpg,0.59,0.45,0.18,1
14648_BarbaraStanwyck_41_f.jpg,0.59,0.48,0.18,1
1676_BobDylan_49_m.jpg,0.53,0.45,0.17,1
4318_MichaelPalin_41_m.jpg,0.54,0.45,0.22,1
1668_BobDylan_41_m.jpg,0.49,0.41,0.5,0
4452_StevenSeagal_58_m.jpg,0.45,0.38,0.52,0
1547_Bono_44_m.jpg,0.52,0.41,0.33,1
13619_JessicaTandy_73_f.jpg,0.61,0.5,0.54,1
1203_MendeleievDmitri_45_m.jpg,0.66,0.55,0.18,1
6650_OrsonWelles_52_m.jpg,0.54,0.35,0.41,1
3156_DannyDeVito_63_m.jpg,0.58,0.51,0.35,1
2268_RodTaylor_41_m.jpg,0.57,0.48,0.05,1
14031_GreerGarson_50_f.jpg,0.58,0.42,0.35,1
1902_EdwardFox_28_m.jpg,0.43,0.33,0.17,0
12792_MargaretOBrien_21_f.jpg,0.44,0.34,0.5,0
14621_YvonneDeCarlo_64_f.jpg,0.56,0.5,0.3,1
10205_JulieAdams_55_f.jpg,0.59,0.54,0.58,1
1141_HeinrichHertz_35_m.jpg,0.54,0.41,0.0,1
11328_VirnaLisi_23_f.jpg,0.34,0.26,0.47,0
9452_EdwardGRobinson_63_m.jpg,0.57,0.51,0.43,1
11676_MireilleDarc_48_f.jpg,0.32,0.27,0.32,0
15655_KatharineRoss_64_f.jpg,0.53,0.47,0.38,1
14880_BernadetteLafont_46_f.jpg,0.41,0.34,0.23,0
8491_AlejandroRey_32_m.jpg,0.54,0.44,0.22,1
13268_AmandaRedman_22_f.jpg,0.49,0.38,0.6,0
3088_BruceWillis_48_m.jpg,0.56,0.46,0.03,1
2433_ChevyChase_43_m.jpg,0.63,0.53,0.12,1
11389_ZsaZsaGabor_77_f.jpg,0.62,0.6,0.49,1
16098_DannyGlover_69_m.jpg,0.61,0.48,0.31,1
15717_MargaretNolan_37_f.jpg,0.53,0.43,0.4,1
15704_MargaretNolan_22_f.jpg,0.55,0.42,0.4,1
2830_RonPerlman_54_m.jpg,0.7,0.59,0.21,1
3501_MarisaPavan_43_m.jpg,0.54,0.47,0.12,1
8276_RichardChamberlain_34_m.jpg,0.52,0.46,0.39,1
6334_JamesArness_27_m.jpg,0.52,0.41,0.34,1
6746_RockHudson_28_m.jpg,0.56,0.42,0.36,1
8990_GeorgeCScott_36_m.jpg,0.51,0.43,0.38,1
4444_StevenSeagal_49_m.jpg,0.59,0.48,0.52,1
8649_JamesStewart_52_m.jpg,0.61,0.45,0.14,1
16422_Turner_70_f.jpg,0.45,0.29,0.0,0
5248_DavidMcCallum_77_m.jpg,0.59,0.56,0.07,1
8941_ErnestBorgnine_89_m.jpg,0.5,0.53,0.5,0
1554_Bono_51_m.jpg,0.51,0.41,0.33,1
15420_JanePowell_86_f.jpg,0.61,0.62,0.69,1
11477_JulieAndrews_28_f.jpg,0.39,0.3,0.0,0
5143_ArmandAssante_65_m.jpg,0.56,0.51,0.18,1
5785_BenGazzara_55_m.jpg,0.61,0.54,0.44,1
12521_AnneBaxter_42_f.jpg,0.43,0.34,0.07,0
13028_GeraldineChaplin_34_f.jpg,0.5,0.41,0.42,0
94_PaulAnka_17_m.jpg,0.44,0.25,0.32,0
5376_JohnMalkovich_41_m.jpg,0.56,0.46,0.16,1
3460_LeslieCaron_49_m.jpg,0.49,0.44,0.36,0
5869_HerbertLom_66_m.jpg,0.59,0.55,0.48,1
1394_OdysseasElytis_65_m.jpg,0.58,0.45,0.07,1
14005_GloriaSwanson_30_f.jpg,0.45,0.27,0.32,0
15042_BettyGarrett_25_f.jpg,0.25,0.2,0.85,0
7985_GiulianoGemma_32_m.jpg,0.49,0.42,0.33,0
5684_RobertDeNiro_28_m.jpg,0.41,0.29,0.08,0
6736_RexHarrison_57_m.jpg,0.66,0.53,0.31,1
266_michaeljackson_19_m.jpg,0.36,0.26,0.43,0
15670_KathrynGrayson_26_f.jpg,0.38,0.3,0.19,0
1607_AlCorley_45_m.jpg,0.64,0.51,0.0,1
4797_PierceBrosnan_42_m.jpg,0.56,0.46,0.19,1
5223_DavidMcCallum_30_m.jpg,0.46,0.36,0.07,0
10059_HelenHunt_47_f.jpg,0.67,0.53,0.73,1
9339_GeorgesMarchal_34_m.jpg,0.54,0.47,0.44,1
9347_GeorgesMarchal_51_m.jpg,0.55,0.47,0.32,1
2875_SamElliott_31_m.jpg,0.52,0.46,0.21,1
7482_PeterMarkRichman_42_m.jpg,0.6,0.47,0.07,1
15666_KathrynGrayson_22_f.jpg,0.58,0.45,0.53,1
5456_MartinScorsese_47_m.jpg,0.41,0.34,0.39,0
7003_ChristopherWalken_41_m.jpg,0.63,0.53,0.17,1
7680_UgoTognazzi_40_m.jpg,0.46,0.38,0.17,0
7836_AnthonyQuayle_52_m.jpg,0.54,0.46,0.17,1
11053_JeanneMoreau_35_f.jpg,0.43,0.38,0.16,0
606_Gorbachev_48_m.jpg,0.58,0.48,0.2,1
15005_AnnMiller_19_f.jpg,0.55,0.43,0.65,1
7920_GeorgePeppard_52_m.jpg,0.46,0.36,0.32,0
742_RonaldReagan_57_m.jpg,0.55,0.47,0.25,1
918_TheodoreRoosevelt_46_m.jpg,0.58,0.43,0.07,1
230_TheodorakisMikis_18_m.jpg,0.53,0.43,0.21,1
3664_OmarSharif_81_m.jpg,0.51,0.52,0.5,1
11508_JulieChristie_28_f.jpg,0.51,0.39,0.54,1
14853_SimoneSignoret_58_f.jpg,0.49,0.4,0.23,0
13662_JuneAllyson_21_f.jpg,0.61,0.36,0.76,1
2331_AbeVigoda_56_m.jpg,0.54,0.5,0.12,1
9900_RoseMarie_52_f.jpg,0.52,0.49,0.16,1
3852_SteveKanaly_43_m.jpg,0.39,0.32,0.11,0
13766_RitaHayworth_50_f.jpg,0.4,0.27,0.0,0
1415_ErnestHemingway_24_m.jpg,0.44,0.31,0.32,0
12088_EvaMarieSaint_23_f.jpg,0.47,0.39,0.02,0
11340_VirnaLisi_34_f.jpg,0.5,0.39,0.47,0
2640_JeremyKemp_34_m.jpg,0.57,0.47,0.41,1
3604_MikeConnors_42_m.jpg,0.46,0.43,0.16,0
15197_CydCharisse_65_f.jpg,0.41,0.38,0.57,0
9180_PeterSellers_40_m.jpg,0.47,0.35,0.36,0
4724_MichaelCaine_32_m.jpg,0.51,0.35,0.36,1
2615_JamesWoods_42_m.jpg,0.67,0.56,0.2,1
7435_MickeyRooney_76_m.jpg,0.44,0.41,0.13,0
4657_JeffGoldblum_44_m.jpg,0.6,0.49,0.42,1
8068_JohnForsythe_41_m.jpg,0.59,0.54,0.37,1
9702_DorisDay_62_f.jpg,0.51,0.26,0.79,1
13256_ShirleyMacLaine_52_f.jpg,0.5,0.39,0.04,0
3572_MichaelYork_37_m.jpg,0.53,0.44,0.38,1
3740_RogerAllam_55_m.jpg,0.51,0.43,0.07,1
10129_JaneFonda_70_f.jpg,0.62,0.55,0.62,1
10660_LuiseRainer_32_f.jpg,0.45,0.33,0.36,0
8642_JamesStewart_31_m.jpg,0.6,0.47,0.38,1
308_MichaelBloomberg_66_m.jpg,0.62,0.45,0.61,1
7786_AndyGriffith_31_m.jpg,0.57,0.52,0.36,1
7534_RobertMorley_44_m.jpg,0.54,0.48,0.18,1
9599_MarcelloMastroianni_61_m.jpg,0.48,0.42,0.22,0
4265_KevinCostner_32_m.jpg,0.61,0.51,0.0,1
6155_DanaAndrews_50_m.jpg,0.5,0.42,0.32,0
4549_Fernandel_10_m.jpg,0.4,0.32,0.16,0
8729_RichardAttenborough_56_m.jpg,0.52,0.4,0.23,1
5233_DavidMcCallum_65_m.jpg,0.58,0.48,0.24,1
8307_RichardCrenna_26_m.jpg,0.55,0.43,0.38,1
6098_CaryGrant_72_m.jpg,0.47,0.21,0.03,0
11698_OliviaHussey_21_f.jpg,0.57,0.44,0.43,1
12072_ElsaMartinelli_49_f.jpg,0.51,0.46,0.03,1
8564_CliffRobertson_73_m.jpg,0.54,0.45,0.11,1
4967_TimothyDalton_36_m.jpg,0.58,0.5,0.46,1
10968_DonnaDouglas_20_f.jpg,0.52,0.4,0.04,1
13234_RoyScheider_72_f.jpg,0.63,0.45,0.36,1
4487_CarlosSantana_20_m.jpg,0.45,0.36,0.41,0
8627_FrankSinatra_48_m.jpg,0.55,0.4,0.46,1
1876_AlanYoung_34_m.jpg,0.55,0.48,0.65,1
10446_BetteMidler_48_f.jpg,0.44,0.32,0.0,0
8774_AlecGuinness_40_m.jpg,0.65,0.43,0.17,1
14779_ShelleyWinters_40_f.jpg,0.45,0.3,0.55,0
12839_MaryTylerMoore_77_f.jpg,0.56,0.53,0.78,1
5466_MartinScorsese_65_m.jpg,0.47,0.37,0.13,0
12142_FrancescaAnnis_35_f.jpg,0.41,0.34,0.35,0
14186_GeraldinePage_38_f.jpg,0.52,0.4,0.26,1
12796_MargaretOBrien_28_f.jpg,0.61,0.46,0.5,1
5169_BobHope_83_m.jpg,0.6,0.57,0.25,1
9526_CHARLIERUGGLES_78_m.jpg,0.55,0.52,0.43,1
7555_RobertMorley_56_m.jpg,0.57,0.44,0.0,1
3173_DerekJacobi_52_m.jpg,0.61,0.54,0.12,1
13630_JessicaTandy_80_f.jpg,0.57,0.55,0.54,1
14125_SusannahYork_42_f.jpg,0.64,0.54,0.5,1
2792_MickJagger_63_m.jpg,0.55,0.46,0.2,1
16251_NelsonMandela_89_m.jpg,0.6,0.42,0.24,1
9708_DorisDay_17_f.jpg,0.53,0.4,0.79,1
5646_PeterOToole_74_m.jpg,0.53,0.43,0.5,1
10463_BetteMidler_67_f.jpg,0.56,0.42,0.06,1
1050_EdwardTeller_53_m.jpg,0.65,0.41,0.6,1
13995_GloriaSwanson_53_f.jpg,0.51,0.34,0.32,1
12107_EvaMarieSaint_52_f.jpg,0.48,0.45,0.63,0
10929_Arletty_72_f.jpg,0.51,0.5,0.45,1
8050_HorstBuchholz_38_m.jpg,0.57,0.44,0.58,1
2788_MickJagger_57_m.jpg,0.59,0.48,0.2,1
11498_JulieAndrews_78_f.jpg,0.54,0.48,0.55,1
6282_ErrolFlynn_33_m.jpg,0.43,0.31,0.03,0
3931_TommySands_45_m.jpg,0.37,0.32,0.55,0
9535_RicardoMontalbаn_28_m.jpg,0.48,0.38,0.0,0
11461_JuliaRoberts_26_f.jpg,0.66,0.5,0.11,1
4558_Fernandel_39_m.jpg,0.45,0.38,0.26,0
2193_NickNolte_44_m.jpg,0.53,0.46,0.36,1
13636_JuneAllyson_36_f.jpg,0.58,0.45,0.76,1
6770_RockHudson_46_m.jpg,0.46,0.37,0.22,0
12657_IsabelleHuppert_37_f.jpg,0.47,0.37,0.2,0
6472_JohnnyCash_10_m.jpg,0.26,0.21,0.55,0
4135_GenaRowlands_41_m.jpg,0.49,0.45,0.39,0
8790_AnthonyPerkins_32_m.jpg,0.59,0.49,0.08,1
191_JhonLenon_17_m.jpg,0.42,0.3,0.31,0
10895_TippiHedren_68_f.jpg,0.61,0.53,0.42,1
13988_GloriaSwanson_55_f.jpg,0.51,0.38,0.32,1
11400_AnnetteBening_30_f.jpg,0.59,0.44,0.25,1
9874_LauraDern_18_f.jpg,0.35,0.26,0.27,0
7825_AnthonyQuayle_35_m.jpg,0.6,0.55,0.17,1
3989_BurtReynolds_50_m.jpg,0.5,0.44,0.28,0
5098_AnthonyHopkins_44_m.jpg,0.38,0.26,0.09,0
1073_FlemingAlex_70_m.jpg,0.47,0.34,0.36,0
14538_AudreyHepburn_50_f.jpg,0.55,0.36,0.44,1
4285_KevinCostner_59_m.jpg,0.64,0.55,0.44,1
4112_DickVanDyke_70_m.jpg,0.47,0.45,0.46,0
1781_TomHanks_46_m.jpg,0.65,0.52,0.31,1
15280_DyanCannon_71_f.jpg,0.37,0.29,0.03,0
14725_MarleneDietrich_41_f.jpg,0.63,0.54,0.45,1
732_RonaldReagan_36_m.jpg,0.51,0.41,0.05,1
15430_JanetEllis_27_f.jpg,0.59,0.45,0.75,1
3876_SteveMartin_61_m.jpg,0.7,0.59,0.55,1
14906_KatharineHepburn_48_f.jpg,0.55,0.47,0.35,1
3962_BrianDennehy_64_m.jpg,0.6,0.53,0.16,1
9024_HumphreyBogard_43_m.jpg,0.52,0.38,0.26,1
10687_LuiseRainer_85_f.jpg,0.47,0.43,0.36,0
2074_JonVoight_61_m.jpg,0.54,0.48,0.18,1
4550_Fernandel_29_m.jpg,0.49,0.37,0.16,0
8860_CharltonHeaston_42_m.jpg,0.57,0.45,0.48,1
13243_ShirleyMacLaine_16_f.jpg,0.47,0.36,0.3,0
3843_SteveKanaly_33_m.jpg,0.48,0.4,0.11,0
946_Gaddafi_64_m.jpg,0.53,0.27,0.27,1
6826_StevenSpielberg_60_m.jpg,0.65,0.45,0.55,1
11662_MireilleDarc_33_f.jpg,0.53,0.45,0.15,1
4050_ClintWalker_24_m.jpg,0.52,0.41,0.25,1
5440_KennethBranagh_45_m.jpg,0.52,0.41,0.36,1
8142_LorneGreene_44_m.jpg,0.66,0.57,0.46,1
1332_AlbertCamus_40_m.jpg,0.66,0.5,0.13,1
8888_ChristopherEccleston_31_m.jpg,0.6,0.48,0.58,1
2968_tomselleck_50_m.jpg,0.6,0.51,0.32,1
2065_JonVoight_50_m.jpg,0.57,0.51,0.11,1
15649_KatharineRoss_51_f.jpg,0.52,0.45,0.38,1
7074_FessParker_48_m.jpg,0.58,0.5,0.11,1
3834_StacyKeach_72_m.jpg,0.54,0.5,0.13,1
12183_GlendaJackson_64_f.jpg,0.58,0.45,0.07,1
13186_MichellePfeiffer_24_f.jpg,0.45,0.34,0.0,0
9162_PeterSellers_39_m.jpg,0.57,0.43,0.36,1
14777_ShelleyWinters_33_f.jpg,0.55,0.34,0.55,1
4178_HarrisonFord_63_m.jpg,0.6,0.5,0.14,1
6882_YvesMontand_37_m.jpg,0.54,0.46,0.39,1
11417_AnnetteBening_47_f.jpg,0.67,0.54,0.07,1
13216_RoyScheider_41_f.jpg,0.5,0.44,0.36,0
14405_MaryPickford_56_f.jpg,0.43,0.3,0.3,0
12825_MaryTylerMoore_39_f.jpg,0.61,0.52,0.78,1
7150_JeanPaulBelmondo_67_m.jpg,0.52,0.46,0.41,1
4589_GordonThomson_42_m.jpg,0.42,0.36,0.56,0
