Image,MS,Adj_MS,Emotion_Similarity,label,Transformed_Log_Combined_Score
11801_ValerieHarper_61_f.jpg,0.51,0.44,0.69,1,0.8
9819_JaneAsher_63_f.jpg,0.52,0.44,0.27,1,0.43
3328_JeffBridges_28_m.jpg,0.49,0.38,0.31,0,0.46
8725_RichardAttenborough_41_m.jpg,0.53,0.42,0.39,1,0.55
339_Onasis_64_m.jpg,0.48,0.3,0.44,0,0.55
2897_SamElliott_57_m.jpg,0.51,0.44,0.21,1,0.37
15876_StВphaneAudran_49_f.jpg,0.55,0.47,0.0,1,0.14
4522_DustinHoffman_43_m.jpg,0.57,0.4,0.0,1,0.13
7084_Garycooper_35_m.jpg,0.49,0.38,0.17,0,0.31
6160_DanaAndrews_68_m.jpg,0.45,0.42,0.03,0,0.15
15528_JulieBishop_25_f.jpg,0.58,0.44,0.52,1,0.67
8655_JamesStewart_32_m.jpg,0.45,0.27,0.14,0,0.24
325_LarryEllison_49_m.jpg,0.38,0.3,0.21,0,0.32
9027_HumphreyBogard_37_m.jpg,0.54,0.38,0.07,1,0.2
8931_ErnestBorgnine_72_m.jpg,0.56,0.55,0.5,1,0.68
15258_DyanCannon_36_f.jpg,0.55,0.47,0.78,1,0.88
15799_SarahDouglas_43_f.jpg,0.54,0.45,0.13,1,0.29
10934_Arletty_86_f.jpg,0.42,0.45,0.06,0,0.2
4879_RomanPolanski_26_m.jpg,0.52,0.41,0.4,1,0.55
210_ElvisPresley_24_m.jpg,0.61,0.46,0.43,1,0.6
10325_TerryMoore_62_f.jpg,0.48,0.42,0.68,0,0.78
16041_MorganFreeman_17_m.jpg,0.44,0.17,0.35,0,0.43
12097_EvaMarieSaint_35_f.jpg,0.53,0.5,0.2,1,0.38
9558_RicardoMontalbаn_70_m.jpg,0.53,0.49,0.0,1,0.14
6649_OrsonWelles_22_m.jpg,0.53,0.41,0.24,1,0.4
8169_PatrickSwayze_36_m.jpg,0.55,0.47,0.35,1,0.52
9229_RobertMitchum_57_m.jpg,0.58,0.44,0.3,1,0.47
11523_JulieChristie_63_f.jpg,0.45,0.38,0.11,0,0.24
3982_BurtReynolds_34_m.jpg,0.47,0.41,0.15,0,0.29
8727_RichardAttenborough_52_m.jpg,0.54,0.41,0.23,1,0.39
10875_SusanGeorge_60_f.jpg,0.61,0.53,0.41,1,0.6
1436_FriedrichNietzsche_38_m.jpg,0.52,0.36,0.16,1,0.3
13577_IreneDunne_66_f.jpg,0.59,0.54,0.28,1,0.48
1581_IanHolm_67_m.jpg,0.54,0.49,0.45,1,0.62
5076_AnthonyHopkins_45_m.jpg,0.58,0.51,0.36,1,0.55
16036_MorganFreeman_70_m.jpg,0.54,0.34,0.35,1,0.49
15077_BettyGarrett_83_f.jpg,0.6,0.59,0.85,1,0.96
2667_JerryLewis_78_m.jpg,0.34,0.3,0.06,0,0.14
6111_CaryGrant_69_m.jpg,0.49,0.32,0.29,0,0.42
8351_SimonMacCorkindale_28_m.jpg,0.55,0.41,0.2,1,0.36
3946_BrianDennehy_44_m.jpg,0.6,0.54,0.16,1,0.35
16453_Tyson_73_f.jpg,0.52,0.31,0.2,1,0.33
13826_VanessaRedgrave_62_f.jpg,0.53,0.47,0.0,1,0.14
14686_ClaudetteColbert_48_f.jpg,0.63,0.45,0.35,1,0.53
6542_KlausKinski_56_m.jpg,0.56,0.48,0.21,1,0.39
11759_SusanSarandon_67_f.jpg,0.49,0.45,0.08,0,0.23
11074_JeanneMoreau_72_f.jpg,0.46,0.43,0.21,0,0.36
9356_GeorgesMarchal_67_m.jpg,0.56,0.51,0.0,1,0.15
1774_TomHanks_39_m.jpg,0.57,0.46,0.14,1,0.31
12362_MyrnaLoy_55_f.jpg,0.6,0.45,0.55,1,0.7
4501_CarlosSantana_63_m.jpg,0.47,0.34,0.22,0,0.35
4270_KevinCostner_37_m.jpg,0.61,0.5,0.15,1,0.33
6989_ChristopherWalken_25_m.jpg,0.58,0.45,0.35,1,0.52
7949_GilbertRoland_37_m.jpg,0.63,0.54,0.11,1,0.3
2232_RayLiotta_42_m.jpg,0.58,0.47,0.21,1,0.39
9520_CHARLIERUGGLES_71_m.jpg,0.56,0.51,0.43,1,0.61
4211_HarveyKeitel_73_m.jpg,0.45,0.43,0.1,0,0.24
5536_NicolasSarkozy_48_m.jpg,0.65,0.53,0.43,1,0.62
1353_BertrandRussell_50_m.jpg,0.51,0.47,0.05,1,0.2
2068_JonVoight_55_m.jpg,0.52,0.46,0.11,1,0.27
12547_AlikiBoug_42_f.jpg,0.51,0.35,0.28,1,0.42
7932_GeorgePeppard_40_m.jpg,0.57,0.39,0.29,1,0.45
6104_CaryGrant_37_m.jpg,0.53,0.38,0.38,1,0.53
15987_MuhammadAli_45_m.jpg,0.5,0.34,0.15,0,0.28
1723_TimCurry_25_m.jpg,0.61,0.48,0.36,1,0.54
12539_AlikiBoug_18_f.jpg,0.32,0.23,0.14,0,0.21
10782_OrnellaMuti_48_f.jpg,0.51,0.41,0.34,1,0.49
3970_BrianDennehy_71_m.jpg,0.6,0.55,0.41,1,0.6
9882_LauraDern_32_f.jpg,0.61,0.47,0.18,1,0.36
16236_NelsonMandela_19_m.jpg,0.38,0.31,0.21,0,0.32
3207_EliWallach_45_m.jpg,0.52,0.41,0.03,1,0.16
13529_HelenHayes_56_f.jpg,0.6,0.47,0.47,1,0.64
6620_MelFerrer_32_m.jpg,0.6,0.54,0.54,1,0.71
2741_KevinBacon_56_m.jpg,0.67,0.57,0.14,1,0.35
12458_AngieDickinson_78_f.jpg,0.55,0.53,0.06,1,0.23
153_PaulmcCartney_22_m.jpg,0.56,0.37,0.04,1,0.17
532_angelamerkel_56_f.jpg,0.66,0.41,0.11,1,0.27
6996_ChristopherWalken_35_m.jpg,0.6,0.51,0.2,1,0.39
14728_MarleneDietrich_44_f.jpg,0.62,0.54,0.45,1,0.64
4730_MichaelCaine_70_m.jpg,0.61,0.5,0.45,1,0.63
13838_VanessaRedgrave_74_f.jpg,0.47,0.44,0.26,0,0.42
9718_DorisDay_32_f.jpg,0.51,0.41,0.79,1,0.86
8766_AlecGuinness_66_m.jpg,0.56,0.42,0.09,1,0.24
6215_DickieMoore_61_m.jpg,0.55,0.41,0.38,1,0.54
4835_RobertRedford_66_m.jpg,0.54,0.44,0.48,1,0.63
4782_MichelPiccoli_87_m.jpg,0.52,0.56,0.12,1,0.3
11997_CybillShepherd_31_f.jpg,0.57,0.47,0.36,1,0.54
6769_RockHudson_45_m.jpg,0.61,0.48,0.06,1,0.23
13312_SigourneyWeaver_56_f.jpg,0.71,0.6,0.67,1,0.84
7725_VincentPrice_47_m.jpg,0.57,0.48,0.2,1,0.38
6214_DickieMoore_59_m.jpg,0.51,0.38,0.38,1,0.52
7588_SylvesterStallone_31_m.jpg,0.47,0.4,0.5,0,0.63
5409_JonFinch_39_m.jpg,0.53,0.43,0.41,1,0.57
971_Gaddafi_50_m.jpg,0.53,0.37,0.27,1,0.42
14299_JoanFontaine_28_f.jpg,0.32,0.25,0.42,0,0.5
8247_ReginaldOwen_49_m.jpg,0.53,0.48,0.11,1,0.27
3386_JohnLithgow_43_m.jpg,0.44,0.39,0.16,0,0.3
16159_SidneyPoitier_44_m.jpg,0.49,0.46,0.25,0,0.42
2135_MelGibson_21_m.jpg,0.54,0.41,0.12,1,0.27
6663_OrsonWelles_24_m.jpg,0.35,0.21,0.41,0,0.48
15191_CydCharisse_46_f.jpg,0.41,0.39,0.11,0,0.24
8954_FredMacMurray_37_m.jpg,0.61,0.55,0.42,1,0.61
8595_DavidCarradine_56_m.jpg,0.57,0.48,0.3,1,0.48
10679_LuiseRainer_26_f.jpg,0.46,0.33,0.2,0,0.33
10158_JoanCusack_46_f.jpg,0.54,0.43,0.18,1,0.34
5532_NicolasSarkozy_43_m.jpg,0.7,0.57,0.4,1,0.61
9262_VittorioGassman_66_m.jpg,0.52,0.47,0.56,1,0.7
11930_CatherineSpaak_30_f.jpg,0.27,0.21,0.5,0,0.55
16417_Turner_27_f.jpg,0.4,0.31,0.47,0,0.57
11271_ShirleyJones_74_f.jpg,0.63,0.57,0.88,1,0.98
4230_HelmutBerger_51_m.jpg,0.51,0.43,0.46,1,0.61
13103_GretaGarbo_84_f.jpg,0.37,0.33,0.12,0,0.23
1912_EdwardFox_40_m.jpg,0.49,0.43,0.28,0,0.44
1617_AlCorley_59_m.jpg,0.58,0.5,0.48,1,0.65
661_TonyBlair_50_m.jpg,0.65,0.48,0.52,1,0.69
5614_PeterFalk_60_m.jpg,0.46,0.42,0.11,0,0.25
10609_LindaEvans_29_f.jpg,0.47,0.35,0.48,0,0.6
12093_EvaMarieSaint_31_f.jpg,0.57,0.53,0.2,1,0.39
1921_EdwardFox_48_m.jpg,0.55,0.47,0.17,1,0.34
5875_HerbertLom_78_m.jpg,0.52,0.51,0.11,1,0.28
10960_DaliahLavi_66_f.jpg,0.5,0.44,0.41,0,0.57
15716_MargaretNolan_35_f.jpg,0.43,0.35,0.0,0,0.1
9127_MarlonBrando_37_m.jpg,0.5,0.31,0.5,0,0.61
12922_BarbraStreisand_38_f.jpg,0.57,0.43,0.0,1,0.13
2781_MickJagger_37_m.jpg,0.53,0.41,0.29,1,0.45
5595_PeterFalk_40_m.jpg,0.5,0.45,0.32,0,0.48
5208_ClintEastwood_35_m.jpg,0.43,0.41,0.08,0,0.21
4106_DickVanDyke_54_m.jpg,0.53,0.49,0.09,1,0.25
14220_IngridBergman_25_f.jpg,0.45,0.34,0.14,0,0.26
11902_BeaArthur_61_f.jpg,0.57,0.51,0.08,1,0.25
3115_ChuckNorris_52_m.jpg,0.59,0.51,0.43,1,0.61
3420_KevinSpacey_36_m.jpg,0.62,0.5,0.39,1,0.58
12995_ClaudiaCardinale_46_f.jpg,0.37,0.3,0.17,0,0.27
520_AlKapone_30_m.jpg,0.47,0.35,0.05,0,0.16
11135_JuneLockhart_66_f.jpg,0.53,0.5,0.72,1,0.84
11052_JeanneMoreau_34_f.jpg,0.38,0.33,0.21,0,0.33
3359_JeffDaniels_38_m.jpg,0.41,0.33,0.52,0,0.62
705_ElVenizelos_50_m.jpg,0.56,0.43,0.13,1,0.29
10933_Arletty_82_f.jpg,0.56,0.58,0.13,1,0.32
14753_ShelleyWinters_27_f.jpg,0.45,0.34,0.09,0,0.21
2097_MelBrooks_40_m.jpg,0.54,0.52,0.45,1,0.63
12973_CatherineDeneuve_68_f.jpg,0.58,0.52,0.22,1,0.41
5785_BenGazzara_55_m.jpg,0.61,0.54,0.44,1,0.63
4406_RobertPowell_29_m.jpg,0.52,0.39,0.27,1,0.42
10584_KimBasinger_25_f.jpg,0.42,0.32,0.25,0,0.37
4821_RobertRedford_28_m.jpg,0.47,0.37,0.48,0,0.61
7349_LouisJourdan_39_m.jpg,0.54,0.47,0.09,1,0.25
6074_WilliamShatner_50_m.jpg,0.42,0.37,0.09,0,0.21
838_HarrySTruman_62_m.jpg,0.5,0.38,0.0,0,0.11
684_FidelCastro_89_m.jpg,0.49,0.45,0.17,0,0.33
6602_LouCostello_35_m.jpg,0.55,0.45,0.33,1,0.5
10629_LindaEvans_61_f.jpg,0.46,0.41,0.13,0,0.27
5190_CharlesGrodin_50_m.jpg,0.55,0.49,0.17,1,0.35
13489_GladysCooper_16_f.jpg,0.54,0.43,0.47,1,0.62
11522_JulieChristie_60_f.jpg,0.55,0.47,0.54,1,0.69
13403_CelesteHolm_91_f.jpg,0.66,0.69,0.03,1,0.24
10429_BarbaraBain_70_f.jpg,0.57,0.52,0.32,1,0.51
3564_MichaelYork_30_m.jpg,0.5,0.39,0.38,0,0.53
10409_BarbaraBain_39_f.jpg,0.3,0.27,0.32,0,0.41
7680_UgoTognazzi_40_m.jpg,0.46,0.38,0.17,0,0.31
14308_JoanFontaine_39_f.jpg,0.64,0.48,0.42,1,0.6
6042_RafVallone_50_m.jpg,0.54,0.47,0.37,1,0.54
14843_SimoneSignoret_27_f.jpg,0.43,0.3,0.23,0,0.35
8150_LorneGreene_53_m.jpg,0.64,0.54,0.46,1,0.65
12111_EvaMarieSaint_63_f.jpg,0.23,0.22,0.02,0,0.06
2608_JamesWoods_32_m.jpg,0.48,0.41,0.0,0,0.12
5200_CharlesGrodin_72_m.jpg,0.53,0.49,0.04,1,0.19
530_angelamerkel_47_f.jpg,0.62,0.44,0.44,1,0.61
9115_MarlonBrando_40_m.jpg,0.52,0.39,0.2,1,0.35
13564_IreneDunne_45_f.jpg,0.61,0.54,0.28,1,0.48
15829_StefaniePowers_51_f.jpg,0.57,0.48,0.51,1,0.67
2844_RyanONeal_27_m.jpg,0.55,0.43,0.15,1,0.31
4209_HarveyKeitel_68_m.jpg,0.45,0.41,0.23,0,0.38
12049_DebbieReynolds_76_f.jpg,0.47,0.4,0.6,0,0.71
16138_SamuelJacksonn_63_m.jpg,0.57,0.49,0.33,1,0.51
3988_BurtReynolds_49_m.jpg,0.56,0.48,0.28,1,0.46
9325_GeorgeMontgomery_49_m.jpg,0.45,0.37,0.43,0,0.56
4901_RomanPolanski_46_m.jpg,0.51,0.44,0.22,1,0.38
4263_KevinCostner_31_m.jpg,0.64,0.54,0.44,1,0.63
14722_MarleneDietrich_37_f.jpg,0.64,0.55,0.45,1,0.64
2733_KevinBacon_49_m.jpg,0.68,0.54,0.38,1,0.58
65_Pele_18_m.jpg,0.6,0.33,0.44,1,0.57
2690_JohnCleese_56_m.jpg,0.48,0.42,0.26,0,0.41
14160_EstherWilliams_24_f.jpg,0.68,0.54,0.88,1,0.98
5644_PeterOToole_71_m.jpg,0.57,0.46,0.2,1,0.37
7350_LouisJourdan_42_m.jpg,0.43,0.37,0.44,0,0.57
15141_CatherineSchell_68_f.jpg,0.55,0.49,0.66,1,0.79
4672_JohnTravolta_35_m.jpg,0.44,0.33,0.48,0,0.59
3454_LeslieCaron_38_m.jpg,0.43,0.39,0.36,0,0.5
9005_GeorgeCScott_46_m.jpg,0.52,0.38,0.08,1,0.21
13503_GladysCooper_52_f.jpg,0.52,0.4,0.33,1,0.48
3448_LeslieCaron_29_m.jpg,0.43,0.34,0.36,0,0.48
226_ElvisPresley_40_m.jpg,0.54,0.42,0.14,1,0.29
8367_SimonMacCorkindale_48_m.jpg,0.69,0.55,0.07,1,0.26
3683_RingoStarr_24_m.jpg,0.47,0.36,0.09,0,0.21
15197_CydCharisse_65_f.jpg,0.41,0.38,0.57,0,0.68
5141_ArmandAssante_60_m.jpg,0.46,0.4,0.27,0,0.42
14476_PeggyAshcroft_77_f.jpg,0.56,0.49,0.18,1,0.36
13565_IreneDunne_48_f.jpg,0.6,0.53,0.2,1,0.39
9248_VittorioGassman_44_m.jpg,0.54,0.48,0.56,1,0.71
6749_RockHudson_30_m.jpg,0.51,0.39,0.36,1,0.51
4620_JamesGarner_38_m.jpg,0.52,0.44,0.41,1,0.57
13295_AmandaRedman_53_f.jpg,0.58,0.48,0.6,1,0.75
7791_AndyGriffith_38_m.jpg,0.59,0.53,0.11,1,0.29
15468_JeanetteMacDonald_32_f.jpg,0.57,0.48,0.21,1,0.39
15544_JulieBishop_42_f.jpg,0.6,0.47,0.52,1,0.68
5477_MartinScorsese_36_m.jpg,0.3,0.16,0.39,0,0.44
12436_AngieDickinson_80_f.jpg,0.57,0.39,0.68,1,0.78
12378_MyrnaLoy_28_f.jpg,0.64,0.38,0.0,1,0.13
1110_GregorMendel_50_m.jpg,0.69,0.4,0.57,1,0.71
10978_DonnaDouglas_36_f.jpg,0.59,0.49,0.75,1,0.86
5722_RoyRogers_81_m.jpg,0.55,0.55,0.6,1,0.76
6772_RockHudson_53_m.jpg,0.51,0.42,0.36,1,0.52
13953_DeborahKerr_65_f.jpg,0.5,0.3,0.13,0,0.25
1412_ErnestHemingway_51_m.jpg,0.43,0.29,0.0,0,0.08
2913_ScottGlenn_31_m.jpg,0.4,0.36,0.4,0,0.52
5152_BobHope_39_m.jpg,0.58,0.53,0.42,1,0.61
4687_JohnTravolta_30_m.jpg,0.58,0.39,0.48,1,0.62
16013_BillCosby_30_m.jpg,0.53,0.42,0.52,1,0.66
7119_GladysCooper_66_m.jpg,0.52,0.44,0.33,1,0.49
4472_WilliamDafoe_44_m.jpg,0.66,0.52,0.28,1,0.48
831_HarrySTruman_59_m.jpg,0.52,0.41,0.0,1,0.12
6210_DickieMoore_88_m.jpg,0.51,0.37,0.38,1,0.52
11761_TildaSwinton_24_f.jpg,0.54,0.41,0.16,1,0.31
116_MickJagger_24_m.jpg,0.53,0.4,0.29,1,0.45
3117_ChuckNorris_54_m.jpg,0.61,0.52,0.32,1,0.51
8626_FrankSinatra_42_m.jpg,0.59,0.41,0.08,1,0.23
12751_JenniferAniston_37_f.jpg,0.48,0.36,0.43,0,0.56
7168_JohnGarfield_29_m.jpg,0.58,0.43,0.44,1,0.6
5603_PeterFalk_48_m.jpg,0.5,0.44,0.32,0,0.48
2577_GeneWilder_36_m.jpg,0.57,0.51,0.17,1,0.35
3566_MichaelYork_32_m.jpg,0.39,0.33,0.1,0,0.21
183_JhonLenon_32_m.jpg,0.48,0.34,0.31,0,0.44
10709_MaggieSmith_52_f.jpg,0.41,0.32,0.42,0,0.53
468_ConradHilton_32_m.jpg,0.46,0.25,0.62,0,0.69
5047_AnthonyAndrews_54_m.jpg,0.63,0.48,0.34,1,0.53
5988_JohnHuston_24_m.jpg,0.44,0.36,0.09,0,0.21
15452_JanetEllis_55_f.jpg,0.49,0.41,0.75,0,0.83
11334_VirnaLisi_28_f.jpg,0.48,0.36,0.22,0,0.36
4695_JohnTravolta_26_m.jpg,0.32,0.21,0.28,0,0.36
5068_AnthonyHopkins_34_m.jpg,0.43,0.39,0.36,0,0.5
1758_TimCurry_67_m.jpg,0.56,0.5,0.28,1,0.46
11571_LindsayWagner_31_f.jpg,0.55,0.48,0.45,1,0.62
7995_GiulianoGemma_43_m.jpg,0.37,0.31,0.07,0,0.16
11551_LaurenBacall_77_f.jpg,0.5,0.37,0.36,0,0.5
14029_GreerGarson_58_f.jpg,0.61,0.47,0.35,1,0.53
8606_DavidCarradine_54_m.jpg,0.59,0.46,0.17,1,0.34
14401_MaryPickford_37_f.jpg,0.55,0.42,0.06,1,0.2
15285_DyanCannon_77_f.jpg,0.55,0.44,0.81,1,0.89
3744_RogerAllam_59_m.jpg,0.57,0.49,0.07,1,0.24
2323_SamNeill_66_m.jpg,0.49,0.45,0.36,0,0.52
12198_ImeldaStaunton_38_f.jpg,0.49,0.4,0.15,0,0.29
14462_PeggyAshcroft_55_f.jpg,0.56,0.48,0.15,1,0.32
9233_RobertMitchum_56_m.jpg,0.56,0.41,0.03,1,0.17
10269_LivUllmann_75_f.jpg,0.52,0.49,0.37,1,0.54
15855_StВphaneAudran_26_f.jpg,0.53,0.41,0.0,1,0.12
6000_JohnHuston_52_m.jpg,0.51,0.47,0.24,1,0.41
5931_JackLarson_40_m.jpg,0.56,0.53,0.28,1,0.47
3226_GeneHackman_80_m.jpg,0.62,0.24,0.09,1,0.2
4208_HarveyKeitel_68_m.jpg,0.56,0.5,0.39,1,0.57
4816_PierceBrosnan_58_m.jpg,0.59,0.5,0.39,1,0.57
10477_DianneWiest_30_f.jpg,0.29,0.23,0.42,0,0.49
7092_Garycooper_55_m.jpg,0.53,0.42,0.08,1,0.22
14274_JoanCrawford_26_f.jpg,0.51,0.39,0.13,1,0.27
6641_MelFerrer_63_m.jpg,0.62,0.58,0.07,1,0.26
8508_AlejandroRey_47_m.jpg,0.5,0.4,0.06,0,0.19
5712_RoyRogers_56_m.jpg,0.63,0.57,0.6,1,0.77
14721_MarleneDietrich_36_f.jpg,0.6,0.52,0.18,1,0.37
11768_TildaSwinton_39_f.jpg,0.75,0.59,0.32,1,0.55
14074_JudyHolliday_42_f.jpg,0.48,0.35,0.1,0,0.22
1029_ClerkMaxwell_37_m.jpg,0.62,0.46,0.0,1,0.15
3272_IanMcKellen_43_m.jpg,0.56,0.47,0.0,1,0.14
14547_AudreyHepburn_30_f.jpg,0.48,0.32,0.29,0,0.42
15660_KatharineRoss_71_f.jpg,0.36,0.33,0.24,0,0.36
15718_MargaretNolan_40_f.jpg,0.47,0.39,0.4,0,0.54
10752_OrnellaMuti_15_f.jpg,0.41,0.32,0.37,0,0.49
15687_KathrynGrayson_52_f.jpg,0.57,0.5,0.53,1,0.69
6380_JamesCagney_42_m.jpg,0.61,0.52,0.15,1,0.34
1035_EdwardTeller_68_m.jpg,0.66,0.36,0.6,1,0.72
9273_BurtLancaster_50_m.jpg,0.48,0.33,0.42,0,0.54
746_RonaldReagan_65_m.jpg,0.49,0.43,0.6,0,0.72
7637_TellySavalas_50_m.jpg,0.52,0.38,0.48,1,0.61
7260_KrisKristofferson_62_m.jpg,0.55,0.49,0.25,1,0.43
6204_DickieMoore_66_m.jpg,0.55,0.46,0.38,1,0.55
3487_MarisaPavan_22_m.jpg,0.54,0.42,0.12,1,0.27
14016_GreerGarson_46_f.jpg,0.61,0.49,0.38,1,0.56
9402_SteveMcQueen_44_m.jpg,0.61,0.48,0.46,1,0.63
5823_FrancesDee_33_m.jpg,0.53,0.38,0.35,1,0.5
6630_MelFerrer_44_m.jpg,0.62,0.55,0.07,1,0.26
1457_RabindranathTagore_63_m.jpg,0.51,0.32,0.25,1,0.38
924_FranklinDRoosevelt_31_m.jpg,0.57,0.5,0.37,1,0.55
7503_RichardBoone_37_m.jpg,0.51,0.43,0.41,1,0.56
12069_ElsaMartinelli_39_f.jpg,0.53,0.48,0.43,1,0.6
6276_ErrolFlynn_34_m.jpg,0.61,0.45,0.39,1,0.56
11828_AnjelicaHuston_53_f.jpg,0.65,0.53,0.43,1,0.62
14235_IngridBergman_40_f.jpg,0.55,0.41,0.33,1,0.49
8526_CharlesBronson_75_m.jpg,0.49,0.44,0.22,0,0.38
5704_RoyRogers_43_m.jpg,0.57,0.49,0.6,1,0.75
11681_MireilleDarc_56_f.jpg,0.54,0.47,0.39,1,0.56
836_HarrySTruman_80_m.jpg,0.47,0.34,0.2,0,0.33
7341_LouisJourdan_31_m.jpg,0.47,0.4,0.22,0,0.37
851_mahatmagandhi_73_m.jpg,0.53,0.37,0.14,1,0.28
464_ConradHilton_87_m.jpg,0.63,0.34,0.62,1,0.73
14996_AnnJillian_49_f.jpg,0.61,0.5,0.48,1,0.65
8446_WalterPidgeon_52_m.jpg,0.6,0.51,0.5,1,0.67
11529_JulieChristie_72_f.jpg,0.55,0.5,0.54,1,0.7
13548_HelenHayes_33_f.jpg,0.51,0.33,0.47,1,0.59
13996_GloriaSwanson_24_f.jpg,0.56,0.35,0.41,1,0.55
8455_WalterPidgeon_66_m.jpg,0.54,0.49,0.04,1,0.2
14343_KristinScottThomas_43_f.jpg,0.61,0.49,0.56,1,0.72
9772_TomJones_58_f.jpg,0.45,0.36,0.09,0,0.21
6293_ErrolFlynn_23_m.jpg,0.52,0.35,0.03,1,0.15
10566_KathrynHays_36_f.jpg,0.52,0.45,0.5,1,0.65
12260_JoanneWoodward_33_f.jpg,0.57,0.47,0.16,1,0.33
8291_RichardChamberlain_56_m.jpg,0.56,0.5,0.28,1,0.46
2637_JeremyKemp_30_m.jpg,0.58,0.44,0.41,1,0.57
14110_RomySchneider_44_f.jpg,0.56,0.44,0.0,1,0.14
11830_AnjelicaHuston_56_f.jpg,0.57,0.47,0.43,1,0.6
3431_KevinSpacey_44_m.jpg,0.6,0.48,0.15,1,0.33
13485_GingerRogers_76_f.jpg,0.53,0.48,0.0,1,0.14
9298_BurtLancaster_39_m.jpg,0.35,0.25,0.14,0,0.22
1117_FaradayMichael_58_m.jpg,0.56,0.36,0.06,1,0.19
12864_MylКneDemongeot_47_f.jpg,0.52,0.44,0.0,1,0.13
13599_JeanPeters_37_f.jpg,0.43,0.34,0.23,0,0.36
10810_PeggyLipton_46_f.jpg,0.61,0.5,0.29,1,0.48
7301_LeifErickson_65_m.jpg,0.58,0.5,0.32,1,0.51
16144_SamuelJacksonn_69_m.jpg,0.56,0.51,0.33,1,0.52
10305_TerryMoore_15_f.jpg,0.49,0.39,0.68,0,0.77
1012_StephenHawking_67_m.jpg,0.48,0.36,0.25,0,0.39
14372_LorettaYoung_37_f.jpg,0.59,0.46,0.12,1,0.29
192_JhonLenon_19_m.jpg,0.47,0.34,0.31,0,0.44
5665_RayDanton_35_m.jpg,0.62,0.48,0.5,1,0.67
7872_ChristopherPlummer_58_m.jpg,0.55,0.51,0.35,1,0.53
3112_ChuckNorris_49_m.jpg,0.64,0.55,0.43,1,0.63
15299_EdwigeFenech_27_f.jpg,0.37,0.28,0.43,0,0.52
6802_RoyScheider_48_m.jpg,0.62,0.46,0.21,1,0.39
3082_BruceWillis_42_m.jpg,0.6,0.48,0.29,1,0.47
10035_HelenHunt_20_f.jpg,0.64,0.49,0.03,1,0.19
1705_EdHarris_46_m.jpg,0.52,0.43,0.26,1,0.42
6575_LexBarker_27_m.jpg,0.56,0.43,0.42,1,0.58
2409_BillMurray_50_m.jpg,0.67,0.55,0.19,1,0.4
5668_RayDanton_38_m.jpg,0.59,0.46,0.14,1,0.31
267_michaeljackson_44_m.jpg,0.35,0.26,0.14,0,0.23
10698_MaggieSmith_29_f.jpg,0.5,0.38,0.12,0,0.26
16163_SidneyPoitier_61_m.jpg,0.55,0.51,0.31,1,0.5
6550_LeeJCobb_34_m.jpg,0.5,0.43,0.4,0,0.55
8345_RichardCrenna_75_m.jpg,0.57,0.55,0.38,1,0.57
11364_ZsaZsaGabor_22_f.jpg,0.47,0.39,0.26,0,0.41
13791_ThelmaRitter_54_f.jpg,0.61,0.51,0.56,1,0.72
3378_JeffDaniels_54_m.jpg,0.62,0.51,0.52,1,0.69
7744_AlbertoSordi_21_m.jpg,0.41,0.33,0.29,0,0.41
9750_TomJones_18_f.jpg,0.45,0.28,0.27,0,0.38
4199_HarveyKeitel_61_m.jpg,0.55,0.48,0.1,1,0.27
16037_MorganFreeman_71_m.jpg,0.52,0.32,0.1,1,0.22
14919_KatharineHepburn_40_f.jpg,0.34,0.2,0.35,0,0.42
5433_KennethBranagh_39_m.jpg,0.38,0.3,0.32,0,0.43
10777_OrnellaMuti_41_f.jpg,0.41,0.33,0.05,0,0.15
2225_RayLiotta_34_m.jpg,0.5,0.42,0.48,0,0.62
16082_DannyGlover_39_m.jpg,0.51,0.45,0.48,1,0.63
13537_HelenHayes_34_f.jpg,0.58,0.45,0.28,1,0.45
3801_StacyKeach_31_m.jpg,0.49,0.44,0.39,0,0.55
15576_KateOMara_20_f.jpg,0.49,0.38,0.29,0,0.44
11287_SophiaLoren_44_f.jpg,0.48,0.38,0.52,0,0.64
12499_AnneBaxter_30_f.jpg,0.45,0.34,0.4,0,0.52
5158_BobHope_49_m.jpg,0.64,0.56,0.03,1,0.21
8830_ArnoldSchwarzenegger_38_m.jpg,0.59,0.5,0.1,1,0.28
3148_DannyDeVito_53_m.jpg,0.63,0.53,0.17,1,0.37
14204_GeraldinePage_43_f.jpg,0.58,0.44,0.49,1,0.64
14638_BarbaraStanwyck_44_f.jpg,0.57,0.45,0.53,1,0.68
9075_JeanClaudeVanDamme_47_m.jpg,0.57,0.45,0.12,1,0.28
2215_NickNolte_67_m.jpg,0.56,0.51,0.36,1,0.54
15655_KatharineRoss_64_f.jpg,0.53,0.47,0.38,1,0.55
4280_KevinCostner_52_m.jpg,0.62,0.52,0.07,1,0.25
13450_DanielleDarrieux_92_f.jpg,0.53,0.53,0.41,1,0.59
5319_JackLemon_49_m.jpg,0.36,0.27,0.14,0,0.23
5120_ArmandAssante_48_m.jpg,0.53,0.41,0.27,1,0.43
1730_TimCurry_34_m.jpg,0.6,0.52,0.08,1,0.26
5378_JohnMalkovich_42_m.jpg,0.5,0.41,0.06,0,0.19
15153_ConnieBooth_36_f.jpg,0.52,0.44,0.18,1,0.34
