Image,label,SDD_FIQA,Match_Score,Adj_MS,Emotion_Similarity,Label,Combined_Score,U3FQ
16127_SamuelJacksonn_54_m.jpg,1,0.47,0.56,0.46,0.21,1,0.38,0.53
11524_JulieChristie_65_f.jpg,1,0.4,0.58,0.5,0.21,1,0.39,0.43
783_akistsoxatzopoulos_3_m.jpg,0,0.48,0.33,0.28,0.23,0,0.32,0.35
7144_JeanPaulBelmondo_52_m.jpg,0,0.41,0.49,0.42,0.12,0,0.26,0.38
301_MichaelBloomberg_71_m.jpg,0,0.32,0.48,0.31,0.09,0,0.19,0.28
15289_DyanCannon_32_f.jpg,1,0.56,0.55,0.28,0.81,1,0.86,0.74
6662_OrsonWelles_50_m.jpg,1,0.34,0.57,0.42,0.12,1,0.27,0.3
14415_MaryPickford_30_f.jpg,1,0.32,0.54,0.36,0.06,1,0.17,0.26
6549_LeeJCobb_28_m.jpg,0,0.33,0.34,0.26,0.0,0,0.04,0.29
3650_OmarSharif_44_m.jpg,1,0.52,0.6,0.52,0.07,1,0.23,0.48
5133_ArmandAssante_49_m.jpg,1,0.43,0.55,0.45,0.15,1,0.31,0.3
9061_JeanClaudeVanDamme_42_m.jpg,1,0.38,0.54,0.43,0.07,1,0.2,0.34
16445_Tyson_81_f.jpg,0,0.37,0.5,0.27,0.13,0,0.23,0.34
6411_JamesCoburn_44_m.jpg,1,0.36,0.51,0.44,0.1,1,0.24,0.35
15027_AnnMiller_53_f.jpg,1,0.47,0.59,0.51,0.65,1,0.81,0.44
12679_JamieLeeCurtis_34_f.jpg,0,0.37,0.43,0.34,0.52,0,0.63,0.23
1302_RitaLeviMontalcini_98_f.jpg,1,0.65,0.6,0.41,0.79,1,0.89,0.46
2996_WoodyAllen_67_m.jpg,1,0.39,0.65,0.55,0.45,1,0.65,0.44
115_MickJagger_21_m.jpg,1,0.37,0.54,0.41,0.33,1,0.49,0.35
8239_RandolphScott_84_m.jpg,1,0.49,0.57,0.62,0.0,1,0.16,0.53
6300_FernandoRey_33_m.jpg,1,0.54,0.55,0.49,0.38,1,0.56,0.37
7679_UgoTognazzi_39_m.jpg,1,0.29,0.55,0.46,0.39,1,0.56,0.41
14674_ClaudetteColbert_27_f.jpg,1,0.34,0.62,0.45,0.35,1,0.53,0.56
13090_GretaGarbo_26_f.jpg,0,0.62,0.33,0.26,0.12,0,0.19,0.37
6891_YvesMontand_49_m.jpg,0,0.34,0.5,0.42,0.16,0,0.3,0.43
13686_LilliPalmer_64_f.jpg,1,0.54,0.58,0.52,0.43,1,0.62,0.46
16165_SidneyPoitier_68_m.jpg,1,0.41,0.53,0.49,0.11,1,0.27,0.48
3057_BillNighy_59_m.jpg,0,0.53,0.45,0.37,0.0,0,0.09,0.34
12034_DebbieReynolds_40_f.jpg,1,0.39,0.58,0.48,0.6,1,0.76,0.59
11546_LaurenBacall_40_f.jpg,0,0.43,0.49,0.42,0.17,0,0.31,0.36
10088_JaneBirkin_44_f.jpg,1,0.58,0.52,0.43,0.42,1,0.58,0.34
2971_tomselleck_52_m.jpg,0,0.42,0.46,0.39,0.1,0,0.22,0.33
15109_CatherineSchell_24_f.jpg,1,0.68,0.57,0.44,0.66,1,0.8,0.4
187_JhonLenon_20_m.jpg,0,0.22,0.48,0.35,0.45,0,0.58,0.29
12457_AngieDickinson_76_f.jpg,0,0.49,0.48,0.46,0.68,0,0.81,0.77
11168_LizaMinelli_55_f.jpg,0,0.36,0.41,0.33,0.0,0,0.07,0.37
16450_Tyson_86_f.jpg,0,0.36,0.49,0.29,0.47,0,0.58,0.43
11062_JeanneMoreau_46_f.jpg,0,0.38,0.47,0.42,0.16,0,0.3,0.25
7574_RobertRyan_63_m.jpg,1,0.48,0.62,0.5,0.39,1,0.58,0.43
408_SteveJobsb_56_m.jpg,1,0.57,0.53,0.42,0.38,1,0.54,0.37
10942_DaliahLavi_26_f.jpg,1,0.35,0.51,0.39,0.15,1,0.29,0.5
7279_LeifErickson_28_m.jpg,0,0.39,0.5,0.38,0.32,0,0.47,0.36
12169_GlendaJackson_36_f.jpg,0,0.39,0.5,0.42,0.19,0,0.34,0.71
1446_FriedrichNietzsche_28_m.jpg,1,0.38,0.54,0.37,0.0,1,0.1,0.33
13865_AnneBancroft_41_f.jpg,0,0.33,0.47,0.34,0.28,0,0.41,0.34
14997_AnnJillian_54_f.jpg,0,0.32,0.43,0.37,0.07,0,0.17,0.46
3494_MarisaPavan_30_m.jpg,0,0.37,0.43,0.33,0.5,0,0.61,0.38
7290_LeifErickson_52_m.jpg,1,0.67,0.57,0.48,0.32,1,0.5,0.37
15317_EdwigeFenech_48_f.jpg,0,0.42,0.33,0.28,0.11,0,0.18,0.5
14306_JoanFontaine_36_f.jpg,1,0.39,0.59,0.45,0.42,1,0.59,0.47
2479_ClaudeRich_63_m.jpg,0,0.54,0.49,0.44,0.23,0,0.39,0.36
7449_NewmanPaul_80_m.jpg,1,0.58,0.54,0.23,0.42,1,0.52,0.63
6222_DickieMoore_87_m.jpg,0,0.44,0.45,0.43,0.32,0,0.47,0.33
15791_SarahDouglas_32_f.jpg,0,0.34,0.38,0.31,0.13,0,0.22,0.32
1993_JamesCaan_36_m.jpg,0,0.42,0.47,0.4,0.12,0,0.25,0.24
5825_FrancesDee_37_m.jpg,1,0.37,0.59,0.43,0.3,1,0.47,0.42
8665_JohnCassavetes_33_m.jpg,1,0.59,0.55,0.45,0.54,1,0.7,0.41
12511_AnneBaxter_44_f.jpg,0,0.18,0.41,0.32,0.07,0,0.16,0.42
16264_campbell_28_f.jpg,1,0.38,0.52,0.39,0.12,1,0.25,0.36
6024_RafVallone_25_m.jpg,0,0.46,0.44,0.34,0.09,0,0.19,0.49
7583_RobertRyan_52_m.jpg,1,0.36,0.68,0.53,0.17,1,0.37,0.33
13834_VanessaRedgrave_70_f.jpg,1,0.45,0.53,0.47,0.26,1,0.43,0.47
4249_JeffreyJones_46_m.jpg,1,0.29,0.55,0.46,0.35,1,0.52,0.28
3154_DannyDeVito_60_m.jpg,1,0.46,0.53,0.45,0.35,1,0.52,0.45
3213_EliWallach_77_m.jpg,1,0.52,0.53,0.44,0.17,1,0.32,0.31
894_AndreasPapantreou_49_m.jpg,1,0.4,0.59,0.51,0.21,1,0.39,0.31
15786_SarahDouglas_26_f.jpg,0,0.46,0.48,0.37,0.03,0,0.13,0.27
5882_HerbertLom_94_m.jpg,1,0.62,0.52,0.57,0.11,1,0.29,0.64
10372_AnnMargret_23_f.jpg,1,0.44,0.51,0.4,0.48,1,0.62,0.35
219_ElvisPresley_34_m.jpg,0,0.32,0.46,0.35,0.43,0,0.56,0.32
1592_AlCorley_20_m.jpg,1,0.45,0.6,0.46,0.48,1,0.65,0.27
9399_SteveMcQueen_41_m.jpg,1,0.61,0.58,0.45,0.12,1,0.27,0.64
11389_ZsaZsaGabor_77_f.jpg,1,0.55,0.62,0.6,0.49,1,0.7,0.78
7085_Garycooper_37_m.jpg,1,0.37,0.53,0.41,0.0,1,0.11,0.39
12815_MaryTylerMoore_31_f.jpg,1,0.46,0.55,0.47,0.78,1,0.89,0.4
8795_AnthonyPerkins_37_m.jpg,0,0.31,0.47,0.39,0.44,0,0.58,0.31
7533_RobertMorley_43_m.jpg,0,0.34,0.5,0.45,0.15,0,0.3,0.32
13833_VanessaRedgrave_69_f.jpg,1,0.33,0.53,0.47,0.38,1,0.55,0.44
15090_BonnieHunt_35_f.jpg,1,0.48,0.59,0.47,0.76,1,0.88,0.83
8968_FredMacMurray_55_m.jpg,0,0.37,0.47,0.42,0.42,0,0.57,0.36
14957_AmandaBlake_32_f.jpg,1,0.39,0.56,0.44,0.39,1,0.56,0.36
9266_VittorioGassman_74_m.jpg,0,0.41,0.46,0.44,0.56,0,0.7,0.35
2541_GaryOldman_27_m.jpg,1,0.39,0.56,0.43,0.11,1,0.25,0.48
2726_KevinBacon_42_m.jpg,1,0.42,0.64,0.51,0.17,1,0.36,0.25
5429_KennethBranagh_35_m.jpg,1,0.38,0.51,0.41,0.36,1,0.51,0.3
3915_TomasMilian_79_m.jpg,0,0.4,0.37,0.35,0.06,0,0.15,0.3
16386_Houston_23_f.jpg,1,0.24,0.53,0.36,0.19,1,0.32,0.47
15562_JulieHagerty_40_f.jpg,1,0.35,0.52,0.42,0.65,1,0.78,0.33
9306_BurtLancaster_43_m.jpg,1,0.28,0.6,0.41,0.42,1,0.58,0.37
5162_BobHope_55_m.jpg,1,0.56,0.62,0.55,0.14,1,0.33,0.4
11599_MargeChampion_32_f.jpg,0,0.48,0.4,0.35,0.82,0,0.87,0.58
6777_RockHudson_60_m.jpg,0,0.59,0.5,0.44,0.22,0,0.38,0.44
9968_ElkeSommer_58_f.jpg,1,0.35,0.52,0.45,0.56,1,0.71,0.5
4170_HarrisonFord_43_m.jpg,1,0.37,0.57,0.48,0.5,1,0.67,0.25
10959_DaliahLavi_64_f.jpg,0,0.34,0.43,0.36,0.41,0,0.54,0.38
10299_MarietteHartley_61_f.jpg,1,0.51,0.59,0.52,0.56,1,0.74,0.51
1994_JamesCaan_37_m.jpg,0,0.4,0.47,0.39,0.24,0,0.38,0.51
3215_EliWallach_91_m.jpg,0,0.47,0.47,0.42,0.17,0,0.31,0.29
14_MariaCallas_32_f.jpg,1,0.41,0.63,0.47,0.17,1,0.34,0.55
5217_ClintEastwood_42_m.jpg,0,0.46,0.49,0.28,0.15,0,0.25,0.26
5423_KennethBranagh_26_m.jpg,0,0.35,0.48,0.36,0.36,0,0.5,0.31
8162_LorneGreene_68_m.jpg,1,0.54,0.65,0.58,0.29,1,0.5,0.45
11969_AngelaLansbury_58_f.jpg,0,0.45,0.36,0.31,0.5,0,0.6,0.73
3926_TommySands_26_m.jpg,1,0.53,0.53,0.41,0.09,1,0.22,0.57
7671_UgoTognazzi_31_m.jpg,0,0.4,0.5,0.43,0.17,0,0.32,0.31
1906_EdwardFox_32_m.jpg,1,0.5,0.54,0.48,0.28,1,0.46,0.32
12862_MylКneDemongeot_46_f.jpg,1,0.38,0.53,0.45,0.0,1,0.12,0.29
15882_StВphaneAudran_56_f.jpg,0,0.36,0.46,0.39,0.0,0,0.09,0.33
15113_CatherineSchell_29_f.jpg,1,0.47,0.58,0.45,0.66,1,0.8,0.35
10122_JaneFonda_49_f.jpg,1,0.49,0.56,0.48,0.28,1,0.46,0.48
2147_MelGibson_37_m.jpg,1,0.55,0.58,0.47,0.22,1,0.39,0.44
9274_BurtLancaster_34_m.jpg,1,0.39,0.61,0.5,0.06,1,0.22,0.35
12708_JanetLeigh_30_f.jpg,1,0.43,0.57,0.44,0.23,1,0.4,0.38
1223_ClaudeLВviStrauss_91_m.jpg,1,0.39,0.62,0.46,0.0,1,0.13,0.35
8424_VictorMature_49_m.jpg,1,0.33,0.61,0.51,0.3,1,0.49,0.36
8348_SimonMacCorkindale_25_m.jpg,1,0.48,0.59,0.45,0.23,1,0.4,0.54
14103_RomySchneider_37_f.jpg,1,0.51,0.57,0.44,0.46,1,0.62,0.52
14114_SusannahYork_24_f.jpg,1,0.36,0.53,0.41,0.5,1,0.65,0.42
453_BerryGordy_41_m.jpg,1,0.39,0.57,0.41,0.16,1,0.31,0.56
6790_RowanAtkinson_47_m.jpg,1,0.39,0.66,0.49,0.0,1,0.14,0.33
2320_SamNeill_63_m.jpg,1,0.5,0.55,0.49,0.09,1,0.24,0.38
6462_JohnVernon_52_m.jpg,1,0.49,0.51,0.43,0.41,1,0.57,0.42
5492_MichaelKeaton_40_m.jpg,1,0.56,0.64,0.53,0.29,1,0.49,0.35
3667_PhilHartman_34_m.jpg,1,0.41,0.61,0.49,0.4,1,0.59,0.54
4053_ClintWalker_30_m.jpg,1,0.44,0.55,0.43,0.25,1,0.41,0.48
7285_LeifErickson_44_m.jpg,0,0.34,0.44,0.37,0.13,0,0.25,0.52
6247_DirkBogarde_45_m.jpg,1,0.41,0.59,0.49,0.1,1,0.26,0.31
9257_VittorioGassman_58_m.jpg,1,0.4,0.53,0.47,0.56,1,0.72,0.48
4564_Fernandel_46_m.jpg,0,0.42,0.47,0.39,0.16,0,0.29,0.44
16008_SerenaWilliams_36_f.jpg,1,0.29,0.65,0.43,0.26,1,0.43,0.41
8381_SpencerTracy_48_m.jpg,1,0.42,0.64,0.48,0.31,1,0.5,0.43
8362_SimonMacCorkindale_40_m.jpg,1,0.35,0.62,0.5,0.1,1,0.27,0.38
1085_NielsBohr_60_m.jpg,1,0.44,0.52,0.36,0.27,1,0.41,0.4
6343_JamesArness_36_m.jpg,0,0.56,0.5,0.43,0.08,0,0.21,0.47
3639_OmarSharif_30_m.jpg,1,0.42,0.57,0.45,0.25,1,0.42,0.36
11203_MonicaVitti_34_f.jpg,1,0.35,0.61,0.44,0.43,1,0.6,0.42
9842_JudyDavis_45_f.jpg,1,0.42,0.51,0.36,0.31,1,0.45,0.43
6235_DirkBogarde_34_m.jpg,1,0.3,0.52,0.44,0.12,1,0.26,0.31
12154_FrancescaAnnis_58_f.jpg,1,0.65,0.55,0.46,0.39,1,0.56,0.86
11136_JuneLockhart_68_f.jpg,1,0.54,0.53,0.5,0.72,1,0.85,0.59
5482_MichaelKeaton_25_m.jpg,0,0.35,0.26,0.2,0.09,0,0.12,0.38
582_QueenElizabet_25_f.jpg,0,0.29,0.49,0.4,0.13,0,0.26,0.41
4456_StevenSeagal_62_m.jpg,0,0.27,0.39,0.34,0.12,0,0.22,0.3
2519_DonJohnson_46_m.jpg,1,0.56,0.67,0.55,0.63,1,0.81,0.72
13862_AnneBancroft_46_f.jpg,0,0.32,0.48,0.35,0.28,0,0.41,0.44
16415_Ross_50_f.jpg,0,0.28,0.45,0.34,0.0,0,0.08,0.39
14867_BernadetteLafont_29_f.jpg,0,0.32,0.44,0.34,0.15,0,0.26,0.38
9487_MaximilianShell_60_m.jpg,1,0.65,0.63,0.57,0.53,1,0.73,0.35
11569_LindsayWagner_26_f.jpg,0,0.58,0.32,0.25,0.2,0,0.28,0.46
8322_RichardCrenna_49_m.jpg,0,0.47,0.3,0.25,0.38,0,0.46,0.3
313_MichaelBloomberg_62_m.jpg,1,0.43,0.59,0.43,0.0,1,0.12,0.51
909_TheodoreRoosevelt_14_m.jpg,0,0.39,0.46,0.36,0.29,0,0.42,0.33
3538_MartinSheen_58_m.jpg,1,0.63,0.58,0.51,0.18,1,0.36,0.45
6134_DanaAndrews_40_m.jpg,1,0.39,0.61,0.53,0.39,1,0.59,0.4
7176_JohnGarfield_34_m.jpg,1,0.53,0.62,0.47,0.44,1,0.62,0.46
7004_ChristopherWalken_42_m.jpg,1,0.39,0.59,0.49,0.35,1,0.54,0.29
10881_TippiHedren_49_f.jpg,1,0.6,0.57,0.52,0.31,1,0.5,0.62
4715_KostasVoutsas_33_m.jpg,0,0.52,0.46,0.28,0.06,0,0.14,0.43
298_HatzidakisManos_25_m.jpg,1,0.55,0.62,0.33,0.29,1,0.44,0.38
15845_StefaniePowers_50_f.jpg,1,0.51,0.62,0.45,0.51,1,0.68,0.54
2708_KevinBacon_26_m.jpg,1,0.36,0.64,0.49,0.17,1,0.35,0.26
8645_JamesStewart_38_m.jpg,0,0.36,0.49,0.38,0.38,0,0.52,0.34
6371_JamesCagney_30_m.jpg,1,0.41,0.55,0.43,0.26,1,0.42,0.27
7509_RichardBoone_42_m.jpg,0,0.33,0.48,0.4,0.17,0,0.31,0.37
7343_LouisJourdan_32_m.jpg,1,0.33,0.51,0.44,0.09,1,0.23,0.35
15221_DebraPaget_20_f.jpg,0,0.34,0.34,0.26,0.44,0,0.53,0.33
16246_NelsonMandela_72_m.jpg,1,0.36,0.59,0.42,0.38,1,0.55,0.41
2426_ChevyChase_33_m.jpg,1,0.52,0.66,0.58,0.3,1,0.52,0.66
12704_JanetLeigh_24_f.jpg,0,0.4,0.46,0.36,0.27,0,0.4,0.34
9436_EdwardGRobinson_47_m.jpg,1,0.42,0.58,0.51,0.43,1,0.62,0.41
3160_DerekJacobi_27_m.jpg,1,0.2,0.54,0.42,0.45,1,0.61,0.27
12932_BarbraStreisand_70_f.jpg,1,0.55,0.6,0.49,0.45,1,0.63,0.6
15304_EdwigeFenech_32_f.jpg,0,0.23,0.36,0.3,0.3,0,0.4,0.35
13248_ShirleyMacLaine_28_f.jpg,0,0.32,0.5,0.38,0.3,0,0.44,0.4
4682_JohnTravolta_53_m.jpg,1,0.51,0.51,0.32,0.28,1,0.41,0.35
9647_BoDerek_26_f.jpg,0,0.32,0.27,0.2,0.5,0,0.55,0.37
11344_VirnaLisi_75_f.jpg,0,0.59,0.42,0.24,0.22,0,0.31,0.82
12612_FrancesDee_83_f.jpg,0,0.4,0.5,0.34,0.35,0,0.48,0.66
10053_HelenHunt_39_f.jpg,1,0.52,0.66,0.51,0.73,1,0.88,0.63
12570_DonnaReed_24_f.jpg,1,0.53,0.69,0.52,0.59,1,0.77,0.55
1340_Soljenitsyne_57_m.jpg,0,0.38,0.37,0.28,0.15,0,0.24,0.35
13208_MichellePfeiffer_45_f.jpg,1,0.63,0.61,0.47,0.18,1,0.35,0.5
15938_VeronicaLake_47_f.jpg,1,0.48,0.54,0.42,0.0,1,0.11,0.4
4661_JeffGoldblum_48_m.jpg,1,0.55,0.59,0.48,0.0,1,0.13,0.42
8787_AnthonyPerkins_29_m.jpg,1,0.38,0.53,0.4,0.44,1,0.59,0.44
2238_RayLiotta_47_m.jpg,1,0.59,0.66,0.53,0.48,1,0.68,0.28
14497_SusanHayward_39_f.jpg,1,0.57,0.65,0.47,0.34,1,0.53,0.63
7200_JohnWayne_69_m.jpg,0,0.45,0.49,0.39,0.38,0,0.53,0.32
14347_KristinScottThomas_48_f.jpg,1,0.47,0.63,0.5,0.07,1,0.23,0.25
6576_LexBarker_28_m.jpg,0,0.34,0.42,0.32,0.42,0,0.54,0.59
15159_ConnieBooth_42_f.jpg,0,0.49,0.38,0.31,0.09,0,0.17,0.63
7802_AndyGriffith_51_m.jpg,1,0.3,0.61,0.54,0.08,1,0.25,0.48
11242_ShirleyJones_19_f.jpg,1,0.36,0.51,0.41,0.88,1,0.95,0.46
5675_RobertDeNiro_40_m.jpg,0,0.51,0.42,0.32,0.31,0,0.43,0.66
1160_FrederickSanger_78_m.jpg,1,0.4,0.55,0.42,0.3,1,0.46,0.35
11803_ValerieHarper_65_f.jpg,0,0.41,0.45,0.4,0.08,0,0.2,0.37
8401_SpencerTracy_35_m.jpg,1,0.49,0.58,0.36,0.31,1,0.46,0.36
7723_VincentPrice_45_m.jpg,1,0.54,0.61,0.52,0.09,1,0.26,0.55
11430_CyndiLauper_29_f.jpg,0,0.33,0.45,0.34,0.09,0,0.19,0.3
6782_RowanAtkinson_29_m.jpg,1,0.4,0.62,0.47,0.23,1,0.41,0.51
14734_MarleneDietrich_52_f.jpg,1,0.39,0.55,0.47,0.13,1,0.29,0.57
1088_NielsBohr_73_m.jpg,1,0.35,0.63,0.39,0.55,1,0.7,0.32
1021_StephenHawking_64_m.jpg,1,0.37,0.51,0.41,0.08,1,0.21,0.34
2531_DonJohnson_59_m.jpg,1,0.65,0.64,0.55,0.0,1,0.16,0.5
5132_ArmandAssante_48_m.jpg,0,0.56,0.49,0.4,0.27,0,0.42,0.39
14149_VivienLeigh_28_f.jpg,1,0.48,0.58,0.43,0.21,1,0.37,0.59
15551_JulieHagerty_24_f.jpg,0,0.32,0.28,0.22,0.12,0,0.17,0.29
10844_RaquelWelch_58_f.jpg,1,0.33,0.61,0.51,0.56,1,0.74,0.59
7518_RichardBoone_51_m.jpg,1,0.49,0.53,0.45,0.41,1,0.58,0.52
8339_RichardCrenna_67_m.jpg,1,0.43,0.55,0.5,0.38,1,0.56,0.63
5700_RoyRogers_37_m.jpg,0,0.44,0.41,0.36,0.6,0,0.7,0.29
5519_NicolasSarkozy_27_m.jpg,1,0.44,0.57,0.43,0.43,1,0.59,0.42
13651_JuneAllyson_42_f.jpg,1,0.4,0.56,0.45,0.76,1,0.88,0.49
12298_LauraAntonelli_55_f.jpg,1,0.44,0.61,0.52,0.48,1,0.67,0.47
5456_MartinScorsese_47_m.jpg,0,0.47,0.41,0.34,0.39,0,0.51,0.31
5583_PatrickStewart_72_m.jpg,1,0.62,0.59,0.54,0.29,1,0.49,0.73
6407_JamesCoburn_40_m.jpg,0,0.32,0.47,0.4,0.35,0,0.5,0.28
10641_LuiseRainer_22_f.jpg,0,0.35,0.47,0.36,0.36,0,0.5,0.38
10298_MarietteHartley_60_f.jpg,1,0.42,0.57,0.49,0.56,1,0.73,0.58
3572_MichaelYork_37_m.jpg,1,0.4,0.53,0.44,0.38,1,0.54,0.38
16401_Ross_34_f.jpg,0,0.39,0.5,0.42,0.21,0,0.36,0.71
6066_WilliamShatner_38_m.jpg,0,0.32,0.48,0.43,0.23,0,0.38,0.38
7779_AlbertoSordi_76_m.jpg,0,0.42,0.47,0.45,0.29,0,0.45,0.32
1957_JamesBest_53_m.jpg,0,0.43,0.44,0.42,0.09,0,0.21,0.35
57_Pele_52_m.jpg,1,0.5,0.61,0.41,0.0,1,0.12,0.41
16171_SidneyPoitier_74_m.jpg,1,0.43,0.56,0.52,0.25,1,0.44,0.5
6729_RexHarrison_41_m.jpg,1,0.43,0.6,0.43,0.25,1,0.42,0.52
11943_CatherineSpaak_65_f.jpg,1,0.52,0.52,0.45,0.5,1,0.66,0.5
9123_MarlonBrando_76_m.jpg,0,0.3,0.4,0.34,0.2,0,0.31,0.4
2176_Mparkoulis_73_m.jpg,1,0.42,0.53,0.42,0.21,1,0.36,0.44
4222_HelmutBerger_33_m.jpg,0,0.4,0.5,0.42,0.46,0,0.61,0.33
15483_JeanetteMacDonald_43_f.jpg,1,0.43,0.61,0.49,0.21,1,0.39,0.62
15281_DyanCannon_72_f.jpg,1,0.48,0.59,0.45,0.81,1,0.92,0.64
2576_GeneWilder_35_m.jpg,1,0.31,0.6,0.54,0.27,1,0.47,0.44
16315_Davis_40_f.jpg,0,0.42,0.46,0.38,0.08,0,0.19,0.35
1065_EnricoFermi_46_m.jpg,1,0.63,0.68,0.53,0.42,1,0.62,0.44
4187_HarveyKeitel_41_m.jpg,1,0.43,0.56,0.49,0.39,1,0.57,0.45
822_JosephStalin_30_m.jpg,1,0.44,0.54,0.29,0.33,1,0.45,0.49
6924_BorisKarloff_54_m.jpg,0,0.33,0.37,0.31,0.18,0,0.28,0.32
11415_AnnetteBening_43_f.jpg,0,0.33,0.1,0.08,0.07,0,0.03,0.32
10593_KimBasinger_41_f.jpg,1,0.47,0.52,0.42,0.31,1,0.47,0.34
6880_YvesMontand_36_m.jpg,0,0.31,0.43,0.37,0.39,0,0.52,0.56
12084_ElsaMartinelli_75_f.jpg,0,0.41,0.34,0.31,0.3,0,0.4,0.33
5715_RoyRogers_65_m.jpg,1,0.33,0.57,0.52,0.03,1,0.18,0.46
12278_LauraAntonelli_24_f.jpg,1,0.53,0.54,0.41,0.16,1,0.31,0.62
370_DavidSarnoff_53_m.jpg,1,0.37,0.53,0.37,0.13,1,0.26,0.32
751_RonaldReagan_92_m.jpg,1,0.43,0.51,0.53,0.6,1,0.76,0.3
126_MickJagger_29_m.jpg,1,0.34,0.58,0.42,0.29,1,0.46,0.43
11657_MireilleDarc_27_f.jpg,0,0.35,0.46,0.35,0.39,0,0.52,0.62
7721_VincentPrice_43_m.jpg,1,0.38,0.56,0.48,0.09,1,0.24,0.38
10051_HelenHunt_37_f.jpg,0,0.3,0.33,0.26,0.73,0,0.77,0.65
4162_GenaRowlands_83_m.jpg,1,0.66,0.57,0.57,0.39,1,0.59,0.32
1716_EdHarris_58_m.jpg,1,0.58,0.65,0.55,0.26,1,0.47,0.38
11211_MonicaVitti_35_f.jpg,1,0.44,0.51,0.34,0.43,1,0.56,0.23
5604_PeterFalk_49_m.jpg,1,0.52,0.52,0.46,0.11,1,0.26,0.29
5349_JohnDerek_32_m.jpg,0,0.47,0.49,0.39,0.27,0,0.42,0.36
9646_BoDerek_25_f.jpg,1,0.51,0.57,0.43,0.33,1,0.5,0.38
11195_MonicaVitti_43_f.jpg,1,0.57,0.53,0.4,0.2,1,0.35,0.5
6628_MelFerrer_41_m.jpg,1,0.59,0.56,0.5,0.07,1,0.22,0.42
1986_JamesCaan_31_m.jpg,0,0.43,0.47,0.4,0.14,0,0.27,0.44
3717_RogerAllam_29_m.jpg,1,0.47,0.56,0.43,0.43,1,0.59,0.43
12061_ElsaMartinelli_29_f.jpg,1,0.37,0.51,0.4,0.03,1,0.14,0.53
8186_PeterUstinov_19_m.jpg,1,0.44,0.53,0.43,0.21,1,0.37,0.38
7798_AndyGriffith_47_m.jpg,1,0.47,0.54,0.48,0.36,1,0.54,0.52
12601_FrancesDee_33_f.jpg,1,0.39,0.53,0.45,0.35,1,0.52,0.42
1919_EdwardFox_46_m.jpg,1,0.45,0.56,0.49,0.17,1,0.34,0.28
14608_YvonneDeCarlo_35_f.jpg,1,0.38,0.6,0.52,0.43,1,0.62,0.55
15807_SarahDouglas_58_f.jpg,1,0.45,0.59,0.5,0.4,1,0.59,0.49
2723_KevinBacon_39_m.jpg,1,0.39,0.53,0.42,0.38,1,0.54,0.29
6857_ThomasTerry_50_m.jpg,0,0.37,0.37,0.31,0.0,0,0.06,0.45
8352_SimonMacCorkindale_29_m.jpg,1,0.56,0.69,0.53,0.23,1,0.43,0.43
7204_JohnWayne_25_m.jpg,0,0.44,0.47,0.25,0.38,0,0.48,0.35
5261_Fotopoulos_74_m.jpg,0,0.32,0.47,0.4,0.29,0,0.44,0.25
11517_JulieChristie_45_f.jpg,1,0.55,0.57,0.49,0.54,1,0.71,0.38
8498_AlejandroRey_38_m.jpg,1,0.23,0.53,0.42,0.22,1,0.37,0.43
13049_GeraldineChaplin_63_f.jpg,1,0.43,0.52,0.46,0.42,1,0.59,0.46
4951_StevenBerkoff_61_m.jpg,0,0.39,0.44,0.38,0.37,0,0.51,0.35
1838_TomJones_29_m.jpg,1,0.37,0.55,0.43,0.35,1,0.52,0.47
11805_ValerieHarper_69_f.jpg,1,0.53,0.56,0.51,0.69,1,0.84,0.51
11735_SusanSarandon_42_f.jpg,1,0.59,0.64,0.55,0.43,1,0.63,0.48
4141_GenaRowlands_52_m.jpg,0,0.4,0.37,0.34,0.12,0,0.22,0.33
5760_BenGazzara_20_m.jpg,1,0.55,0.54,0.44,0.37,1,0.54,0.39
3076_BruceWillis_36_m.jpg,0,0.52,0.47,0.38,0.13,0,0.25,0.32
12478_AnnaMassey_65_f.jpg,1,0.37,0.58,0.51,0.19,1,0.37,0.38
362_JPMorgan_25_m.jpg,0,0.56,0.5,0.2,0.0,0,0.04,0.55
16279_campbell_26_f.jpg,1,0.42,0.52,0.38,0.04,1,0.15,0.68
15896_VeraEllen_17_f.jpg,1,0.49,0.55,0.42,0.32,1,0.48,0.48
4314_MichaelPalin_35_m.jpg,0,0.36,0.49,0.41,0.22,0,0.37,0.41
8404_VictorMature_26_m.jpg,1,0.26,0.51,0.39,0.3,1,0.45,0.35
15115_CatherineSchell_23_f.jpg,1,0.39,0.52,0.4,0.66,1,0.78,0.33
6812_RoyScheider_70_m.jpg,1,0.47,0.63,0.57,0.21,1,0.41,0.33
11411_AnnetteBening_40_f.jpg,1,0.44,0.63,0.51,0.0,1,0.14,0.29
14085_RomySchneider_19_f.jpg,1,0.42,0.52,0.39,0.39,1,0.54,0.73
10139_JoanCusack_25_f.jpg,1,0.32,0.51,0.39,0.18,1,0.32,0.52
13779_RitaHayworth_26_f.jpg,1,0.37,0.51,0.34,0.32,1,0.46,0.45
14224_IngridBergman_24_f.jpg,0,0.4,0.39,0.29,0.14,0,0.23,0.33
15734_MaryTamm_27_f.jpg,1,0.48,0.61,0.46,0.42,1,0.6,0.46
1567_IanHolm_48_m.jpg,1,0.62,0.56,0.5,0.45,1,0.63,0.52
