Image,MS,Adj_MS,Emotion_Similarity,Label,Combined_Score,Quality_Score
11546_LaurenBacall_40_f.jpg,0.49,0.42,0.17,0,0.31,0.35564658
10088_JaneBirkin_44_f.jpg,0.52,0.43,0.42,1,0.58,0.34320596
2971_tomselleck_52_m.jpg,0.46,0.39,0.1,0,0.22,0.32540375
15109_CatherineSchell_24_f.jpg,0.57,0.44,0.66,1,0.8,0.39963642
187_JhonLenon_20_m.jpg,0.48,0.35,0.45,0,0.58,0.2880951
12457_AngieDickinson_76_f.jpg,0.48,0.46,0.68,0,0.81,0.76595557
11168_LizaMinelli_55_f.jpg,0.41,0.33,0.0,0,0.07,0.3738522
16450_Tyson_86_f.jpg,0.49,0.29,0.47,0,0.58,0.43292278
11062_JeanneMoreau_46_f.jpg,0.47,0.42,0.16,0,0.3,0.24899857
7574_RobertRyan_63_m.jpg,0.62,0.5,0.39,1,0.58,0.42956838
408_SteveJobsb_56_m.jpg,0.53,0.42,0.38,1,0.54,0.3686301
10942_DaliahLavi_26_f.jpg,0.51,0.39,0.15,1,0.29,0.4953571
7279_LeifErickson_28_m.jpg,0.5,0.38,0.32,0,0.47,0.36216596
12169_GlendaJackson_36_f.jpg,0.5,0.42,0.19,0,0.34,0.7121987
1446_FriedrichNietzsche_28_m.jpg,0.54,0.37,0.0,1,0.1,0.32924154
13865_AnneBancroft_41_f.jpg,0.47,0.34,0.28,0,0.41,0.33652773
14997_AnnJillian_54_f.jpg,0.43,0.37,0.07,0,0.17,0.45788458
3494_MarisaPavan_30_m.jpg,0.43,0.33,0.5,0,0.61,0.3833448
7290_LeifErickson_52_m.jpg,0.57,0.48,0.32,1,0.5,0.36618036
15317_EdwigeFenech_48_f.jpg,0.33,0.28,0.11,0,0.18,0.49686524
14306_JoanFontaine_36_f.jpg,0.59,0.45,0.42,1,0.59,0.47133595
2479_ClaudeRich_63_m.jpg,0.49,0.44,0.23,0,0.39,0.35747325
7449_NewmanPaul_80_m.jpg,0.54,0.23,0.42,1,0.52,0.6291046
6222_DickieMoore_87_m.jpg,0.45,0.43,0.32,0,0.47,0.32914537
15791_SarahDouglas_32_f.jpg,0.38,0.31,0.13,0,0.22,0.32358035
1993_JamesCaan_36_m.jpg,0.47,0.4,0.12,0,0.25,0.24142504
5825_FrancesDee_37_m.jpg,0.59,0.43,0.3,1,0.47,0.42278668
8665_JohnCassavetes_33_m.jpg,0.55,0.45,0.54,1,0.7,0.41394114
12511_AnneBaxter_44_f.jpg,0.41,0.32,0.07,0,0.16,0.4215488
16264_campbell_28_f.jpg,0.52,0.39,0.12,1,0.25,0.3593795
6024_RafVallone_25_m.jpg,0.44,0.34,0.09,0,0.19,0.4945311
7583_RobertRyan_52_m.jpg,0.68,0.53,0.17,1,0.37,0.32625192
13834_VanessaRedgrave_70_f.jpg,0.53,0.47,0.26,1,0.43,0.47298348
4249_JeffreyJones_46_m.jpg,0.55,0.46,0.35,1,0.52,0.2828259
3154_DannyDeVito_60_m.jpg,0.53,0.45,0.35,1,0.52,0.44983467
3213_EliWallach_77_m.jpg,0.53,0.44,0.17,1,0.32,0.30772465
894_AndreasPapantreou_49_m.jpg,0.59,0.51,0.21,1,0.39,0.3117736
15786_SarahDouglas_26_f.jpg,0.48,0.37,0.03,0,0.13,0.26905537
5882_HerbertLom_94_m.jpg,0.52,0.57,0.11,1,0.29,0.63684446
10372_AnnMargret_23_f.jpg,0.51,0.4,0.48,1,0.62,0.3468109
219_ElvisPresley_34_m.jpg,0.46,0.35,0.43,0,0.56,0.32173678
1592_AlCorley_20_m.jpg,0.6,0.46,0.48,1,0.65,0.27132937
9399_SteveMcQueen_41_m.jpg,0.58,0.45,0.12,1,0.27,0.6443732
11389_ZsaZsaGabor_77_f.jpg,0.62,0.6,0.49,1,0.7,0.77720195
7085_Garycooper_37_m.jpg,0.53,0.41,0.0,1,0.11,0.3854346
12815_MaryTylerMoore_31_f.jpg,0.55,0.47,0.78,1,0.89,0.40017202
8795_AnthonyPerkins_37_m.jpg,0.47,0.39,0.44,0,0.58,0.31465828
7533_RobertMorley_43_m.jpg,0.5,0.45,0.15,0,0.3,0.31877366
13833_VanessaRedgrave_69_f.jpg,0.53,0.47,0.38,1,0.55,0.43726537
15090_BonnieHunt_35_f.jpg,0.59,0.47,0.76,1,0.88,0.8278012
8968_FredMacMurray_55_m.jpg,0.47,0.42,0.42,0,0.57,0.36181572
14957_AmandaBlake_32_f.jpg,0.56,0.44,0.39,1,0.56,0.35697207
9266_VittorioGassman_74_m.jpg,0.46,0.44,0.56,0,0.7,0.34614813
2541_GaryOldman_27_m.jpg,0.56,0.43,0.11,1,0.25,0.48061776
2726_KevinBacon_42_m.jpg,0.64,0.51,0.17,1,0.36,0.24688217
5429_KennethBranagh_35_m.jpg,0.51,0.41,0.36,1,0.51,0.29695067
3915_TomasMilian_79_m.jpg,0.37,0.35,0.06,0,0.15,0.30037653
16386_Houston_23_f.jpg,0.53,0.36,0.19,1,0.32,0.46632034
15562_JulieHagerty_40_f.jpg,0.52,0.42,0.65,1,0.78,0.3280022
9306_BurtLancaster_43_m.jpg,0.6,0.41,0.42,1,0.58,0.3654249
5162_BobHope_55_m.jpg,0.62,0.55,0.14,1,0.33,0.40215376
11599_MargeChampion_32_f.jpg,0.4,0.35,0.82,0,0.87,0.58001655
6777_RockHudson_60_m.jpg,0.5,0.44,0.22,0,0.38,0.4353428
9968_ElkeSommer_58_f.jpg,0.52,0.45,0.56,1,0.71,0.49749273
4170_HarrisonFord_43_m.jpg,0.57,0.48,0.5,1,0.67,0.24637547
10959_DaliahLavi_64_f.jpg,0.43,0.36,0.41,0,0.54,0.3775676
10299_MarietteHartley_61_f.jpg,0.59,0.52,0.56,1,0.74,0.5080398
1994_JamesCaan_37_m.jpg,0.47,0.39,0.24,0,0.38,0.5062473
3215_EliWallach_91_m.jpg,0.47,0.42,0.17,0,0.31,0.29188246
14_MariaCallas_32_f.jpg,0.63,0.47,0.17,1,0.34,0.5546878
5217_ClintEastwood_42_m.jpg,0.49,0.28,0.15,0,0.25,0.2606792
5423_KennethBranagh_26_m.jpg,0.48,0.36,0.36,0,0.5,0.31396946
8162_LorneGreene_68_m.jpg,0.65,0.58,0.29,1,0.5,0.45164353
11969_AngelaLansbury_58_f.jpg,0.36,0.31,0.5,0,0.6,0.7275673
3926_TommySands_26_m.jpg,0.53,0.41,0.09,1,0.22,0.57085997
7671_UgoTognazzi_31_m.jpg,0.5,0.43,0.17,0,0.32,0.31415042
1906_EdwardFox_32_m.jpg,0.54,0.48,0.28,1,0.46,0.32198253
12862_MylКneDemongeot_46_f.jpg,0.53,0.45,0.0,1,0.12,0.28719953
15882_StВphaneAudran_56_f.jpg,0.46,0.39,0.0,0,0.09,0.333968
15113_CatherineSchell_29_f.jpg,0.58,0.45,0.66,1,0.8,0.35347366
10122_JaneFonda_49_f.jpg,0.56,0.48,0.28,1,0.46,0.47651088
2147_MelGibson_37_m.jpg,0.58,0.47,0.22,1,0.39,0.44239104
9274_BurtLancaster_34_m.jpg,0.61,0.5,0.06,1,0.22,0.35498813
12708_JanetLeigh_30_f.jpg,0.57,0.44,0.23,1,0.4,0.38209575
1223_ClaudeLВviStrauss_91_m.jpg,0.62,0.46,0.0,1,0.13,0.3452781
8424_VictorMature_49_m.jpg,0.61,0.51,0.3,1,0.49,0.36317658
8348_SimonMacCorkindale_25_m.jpg,0.59,0.45,0.23,1,0.4,0.53691196
14103_RomySchneider_37_f.jpg,0.57,0.44,0.46,1,0.62,0.51881754
14114_SusannahYork_24_f.jpg,0.53,0.41,0.5,1,0.65,0.4211401
453_BerryGordy_41_m.jpg,0.57,0.41,0.16,1,0.31,0.5557394
6790_RowanAtkinson_47_m.jpg,0.66,0.49,0.0,1,0.14,0.32551265
2320_SamNeill_63_m.jpg,0.55,0.49,0.09,1,0.24,0.38325757
6462_JohnVernon_52_m.jpg,0.51,0.43,0.41,1,0.57,0.41868085
5492_MichaelKeaton_40_m.jpg,0.64,0.53,0.29,1,0.49,0.35349393
3667_PhilHartman_34_m.jpg,0.61,0.49,0.4,1,0.59,0.5447732
4053_ClintWalker_30_m.jpg,0.55,0.43,0.25,1,0.41,0.48434424
7285_LeifErickson_44_m.jpg,0.44,0.37,0.13,0,0.25,0.52420044
6247_DirkBogarde_45_m.jpg,0.59,0.49,0.1,1,0.26,0.31495383
9257_VittorioGassman_58_m.jpg,0.53,0.47,0.56,1,0.72,0.4789165
4564_Fernandel_46_m.jpg,0.47,0.39,0.16,0,0.29,0.44142485
16008_SerenaWilliams_36_f.jpg,0.65,0.43,0.26,1,0.43,0.40645692
8381_SpencerTracy_48_m.jpg,0.64,0.48,0.31,1,0.5,0.43403888
8362_SimonMacCorkindale_40_m.jpg,0.62,0.5,0.1,1,0.27,0.38489282
1085_NielsBohr_60_m.jpg,0.52,0.36,0.27,1,0.41,0.39837193
6343_JamesArness_36_m.jpg,0.5,0.43,0.08,0,0.21,0.46806994
3639_OmarSharif_30_m.jpg,0.57,0.45,0.25,1,0.42,0.35644192
11203_MonicaVitti_34_f.jpg,0.61,0.44,0.43,1,0.6,0.4182074
9842_JudyDavis_45_f.jpg,0.51,0.36,0.31,1,0.45,0.43024927
6235_DirkBogarde_34_m.jpg,0.52,0.44,0.12,1,0.26,0.3073039
12154_FrancescaAnnis_58_f.jpg,0.55,0.46,0.39,1,0.56,0.8563597
11136_JuneLockhart_68_f.jpg,0.53,0.5,0.72,1,0.85,0.59487486
5482_MichaelKeaton_25_m.jpg,0.26,0.2,0.09,0,0.12,0.37609425
582_QueenElizabet_25_f.jpg,0.49,0.4,0.13,0,0.26,0.40510103
4456_StevenSeagal_62_m.jpg,0.39,0.34,0.12,0,0.22,0.30139434
2519_DonJohnson_46_m.jpg,0.67,0.55,0.63,1,0.81,0.7224178
13862_AnneBancroft_46_f.jpg,0.48,0.35,0.28,0,0.41,0.44412026
16415_Ross_50_f.jpg,0.45,0.34,0.0,0,0.08,0.39416134
14867_BernadetteLafont_29_f.jpg,0.44,0.34,0.15,0,0.26,0.38012874
9487_MaximilianShell_60_m.jpg,0.63,0.57,0.53,1,0.73,0.35150424
11569_LindsayWagner_26_f.jpg,0.32,0.25,0.2,0,0.28,0.46370646
8322_RichardCrenna_49_m.jpg,0.3,0.25,0.38,0,0.46,0.30080196
313_MichaelBloomberg_62_m.jpg,0.59,0.43,0.0,1,0.12,0.51095617
909_TheodoreRoosevelt_14_m.jpg,0.46,0.36,0.29,0,0.42,0.33197972
3538_MartinSheen_58_m.jpg,0.58,0.51,0.18,1,0.36,0.4536858
6134_DanaAndrews_40_m.jpg,0.61,0.53,0.39,1,0.59,0.39824474
7176_JohnGarfield_34_m.jpg,0.62,0.47,0.44,1,0.62,0.45608902
7004_ChristopherWalken_42_m.jpg,0.59,0.49,0.35,1,0.54,0.294352
10881_TippiHedren_49_f.jpg,0.57,0.52,0.31,1,0.5,0.6219802
4715_KostasVoutsas_33_m.jpg,0.46,0.28,0.06,0,0.14,0.429079
298_HatzidakisManos_25_m.jpg,0.62,0.33,0.29,1,0.44,0.38024685
15845_StefaniePowers_50_f.jpg,0.62,0.45,0.51,1,0.68,0.53671575
2708_KevinBacon_26_m.jpg,0.64,0.49,0.17,1,0.35,0.2557728
8645_JamesStewart_38_m.jpg,0.49,0.38,0.38,0,0.52,0.34075797
6371_JamesCagney_30_m.jpg,0.55,0.43,0.26,1,0.42,0.27291965
7509_RichardBoone_42_m.jpg,0.48,0.4,0.17,0,0.31,0.36557677
7343_LouisJourdan_32_m.jpg,0.51,0.44,0.09,1,0.23,0.35443467
15221_DebraPaget_20_f.jpg,0.34,0.26,0.44,0,0.53,0.3340123
16246_NelsonMandela_72_m.jpg,0.59,0.42,0.38,1,0.55,0.4089577
2426_ChevyChase_33_m.jpg,0.66,0.58,0.3,1,0.52,0.658403
12704_JanetLeigh_24_f.jpg,0.46,0.36,0.27,0,0.4,0.33999076
9436_EdwardGRobinson_47_m.jpg,0.58,0.51,0.43,1,0.62,0.41113475
3160_DerekJacobi_27_m.jpg,0.54,0.42,0.45,1,0.61,0.27123812
12932_BarbraStreisand_70_f.jpg,0.6,0.49,0.45,1,0.63,0.6043991
15304_EdwigeFenech_32_f.jpg,0.36,0.3,0.3,0,0.4,0.35109383
13248_ShirleyMacLaine_28_f.jpg,0.5,0.38,0.3,0,0.44,0.4003965
4682_JohnTravolta_53_m.jpg,0.51,0.32,0.28,1,0.41,0.35322765
9647_BoDerek_26_f.jpg,0.27,0.2,0.5,0,0.55,0.37118587
11344_VirnaLisi_75_f.jpg,0.42,0.24,0.22,0,0.31,0.81603634
12612_FrancesDee_83_f.jpg,0.5,0.34,0.35,0,0.48,0.65677005
10053_HelenHunt_39_f.jpg,0.66,0.51,0.73,1,0.88,0.62889653
12570_DonnaReed_24_f.jpg,0.69,0.52,0.59,1,0.77,0.54830307
1340_Soljenitsyne_57_m.jpg,0.37,0.28,0.15,0,0.24,0.35359856
13208_MichellePfeiffer_45_f.jpg,0.61,0.47,0.18,1,0.35,0.49839154
15938_VeronicaLake_47_f.jpg,0.54,0.42,0.0,1,0.11,0.4006071
4661_JeffGoldblum_48_m.jpg,0.59,0.48,0.0,1,0.13,0.42276144
8787_AnthonyPerkins_29_m.jpg,0.53,0.4,0.44,1,0.59,0.44490752
2238_RayLiotta_47_m.jpg,0.66,0.53,0.48,1,0.68,0.2845406
14497_SusanHayward_39_f.jpg,0.65,0.47,0.34,1,0.53,0.6317364
7200_JohnWayne_69_m.jpg,0.49,0.39,0.38,0,0.53,0.32344183
14347_KristinScottThomas_48_f.jpg,0.63,0.5,0.07,1,0.23,0.24542938
6576_LexBarker_28_m.jpg,0.42,0.32,0.42,0,0.54,0.5908214
15159_ConnieBooth_42_f.jpg,0.38,0.31,0.09,0,0.17,0.6279211
7802_AndyGriffith_51_m.jpg,0.61,0.54,0.08,1,0.25,0.4800316
11242_ShirleyJones_19_f.jpg,0.51,0.41,0.88,1,0.95,0.45519152
5675_RobertDeNiro_40_m.jpg,0.42,0.32,0.31,0,0.43,0.6603086
1160_FrederickSanger_78_m.jpg,0.55,0.42,0.3,1,0.46,0.3537884
11803_ValerieHarper_65_f.jpg,0.45,0.4,0.08,0,0.2,0.36601946
8401_SpencerTracy_35_m.jpg,0.58,0.36,0.31,1,0.46,0.36233395
7723_VincentPrice_45_m.jpg,0.61,0.52,0.09,1,0.26,0.5480899
11430_CyndiLauper_29_f.jpg,0.45,0.34,0.09,0,0.19,0.29503155
6782_RowanAtkinson_29_m.jpg,0.62,0.47,0.23,1,0.41,0.51165366
14734_MarleneDietrich_52_f.jpg,0.55,0.47,0.13,1,0.29,0.56516016
1088_NielsBohr_73_m.jpg,0.63,0.39,0.55,1,0.7,0.32337382
1021_StephenHawking_64_m.jpg,0.51,0.41,0.08,1,0.21,0.33746442
2531_DonJohnson_59_m.jpg,0.64,0.55,0.0,1,0.16,0.49807438
5132_ArmandAssante_48_m.jpg,0.49,0.4,0.27,0,0.42,0.39114094
14149_VivienLeigh_28_f.jpg,0.58,0.43,0.21,1,0.37,0.5923611
15551_JulieHagerty_24_f.jpg,0.28,0.22,0.12,0,0.17,0.29319754
10844_RaquelWelch_58_f.jpg,0.61,0.51,0.56,1,0.74,0.5857551
7518_RichardBoone_51_m.jpg,0.53,0.45,0.41,1,0.58,0.5151915
8339_RichardCrenna_67_m.jpg,0.55,0.5,0.38,1,0.56,0.6335538
5700_RoyRogers_37_m.jpg,0.41,0.36,0.6,0,0.7,0.29455993
5519_NicolasSarkozy_27_m.jpg,0.57,0.43,0.43,1,0.59,0.42005363
13651_JuneAllyson_42_f.jpg,0.56,0.45,0.76,1,0.88,0.48560855
12298_LauraAntonelli_55_f.jpg,0.61,0.52,0.48,1,0.67,0.46694133
5456_MartinScorsese_47_m.jpg,0.41,0.34,0.39,0,0.51,0.31297868
5583_PatrickStewart_72_m.jpg,0.59,0.54,0.29,1,0.49,0.72914773
6407_JamesCoburn_40_m.jpg,0.47,0.4,0.35,0,0.5,0.27935037
10641_LuiseRainer_22_f.jpg,0.47,0.36,0.36,0,0.5,0.3779459
10298_MarietteHartley_60_f.jpg,0.57,0.49,0.56,1,0.73,0.5768171
3572_MichaelYork_37_m.jpg,0.53,0.44,0.38,1,0.54,0.38084173
16401_Ross_34_f.jpg,0.5,0.42,0.21,0,0.36,0.71422094
6066_WilliamShatner_38_m.jpg,0.48,0.43,0.23,0,0.38,0.3750327
7779_AlbertoSordi_76_m.jpg,0.47,0.45,0.29,0,0.45,0.31930196
1957_JamesBest_53_m.jpg,0.44,0.42,0.09,0,0.21,0.35261324
57_Pele_52_m.jpg,0.61,0.41,0.0,1,0.12,0.4072045
16171_SidneyPoitier_74_m.jpg,0.56,0.52,0.25,1,0.44,0.500412
6729_RexHarrison_41_m.jpg,0.6,0.43,0.25,1,0.42,0.52365744
11943_CatherineSpaak_65_f.jpg,0.52,0.45,0.5,1,0.66,0.50446534
9123_MarlonBrando_76_m.jpg,0.4,0.34,0.2,0,0.31,0.39712626
2176_Mparkoulis_73_m.jpg,0.53,0.42,0.21,1,0.36,0.43613505
4222_HelmutBerger_33_m.jpg,0.5,0.42,0.46,0,0.61,0.3275195
15483_JeanetteMacDonald_43_f.jpg,0.61,0.49,0.21,1,0.39,0.61800504
15281_DyanCannon_72_f.jpg,0.59,0.45,0.81,1,0.92,0.64217204
2576_GeneWilder_35_m.jpg,0.6,0.54,0.27,1,0.47,0.43908843
16315_Davis_40_f.jpg,0.46,0.38,0.08,0,0.19,0.34632218
1065_EnricoFermi_46_m.jpg,0.68,0.53,0.42,1,0.62,0.438116
4187_HarveyKeitel_41_m.jpg,0.56,0.49,0.39,1,0.57,0.4481395
822_JosephStalin_30_m.jpg,0.54,0.29,0.33,1,0.45,0.49348688
6924_BorisKarloff_54_m.jpg,0.37,0.31,0.18,0,0.28,0.32367474
11415_AnnetteBening_43_f.jpg,0.1,0.08,0.07,0,0.03,0.31799203
10593_KimBasinger_41_f.jpg,0.52,0.42,0.31,1,0.47,0.34281123
6880_YvesMontand_36_m.jpg,0.43,0.37,0.39,0,0.52,0.5595971
12084_ElsaMartinelli_75_f.jpg,0.34,0.31,0.3,0,0.4,0.32593957
5715_RoyRogers_65_m.jpg,0.57,0.52,0.03,1,0.18,0.46330088
12278_LauraAntonelli_24_f.jpg,0.54,0.41,0.16,1,0.31,0.6220079
370_DavidSarnoff_53_m.jpg,0.53,0.37,0.13,1,0.26,0.31962678
751_RonaldReagan_92_m.jpg,0.51,0.53,0.6,1,0.76,0.30010355
126_MickJagger_29_m.jpg,0.58,0.42,0.29,1,0.46,0.42980978
11657_MireilleDarc_27_f.jpg,0.46,0.35,0.39,0,0.52,0.6161412
7721_VincentPrice_43_m.jpg,0.56,0.48,0.09,1,0.24,0.38168716
10051_HelenHunt_37_f.jpg,0.33,0.26,0.73,0,0.77,0.64554787
4162_GenaRowlands_83_m.jpg,0.57,0.57,0.39,1,0.59,0.3242661
1716_EdHarris_58_m.jpg,0.65,0.55,0.26,1,0.47,0.38478467
11211_MonicaVitti_35_f.jpg,0.51,0.34,0.43,1,0.56,0.22576147
5604_PeterFalk_49_m.jpg,0.52,0.46,0.11,1,0.26,0.28899223
5349_JohnDerek_32_m.jpg,0.49,0.39,0.27,0,0.42,0.36334395
9646_BoDerek_25_f.jpg,0.57,0.43,0.33,1,0.5,0.38466272
11195_MonicaVitti_43_f.jpg,0.53,0.4,0.2,1,0.35,0.49709865
6628_MelFerrer_41_m.jpg,0.56,0.5,0.07,1,0.22,0.41793913
1986_JamesCaan_31_m.jpg,0.47,0.4,0.14,0,0.27,0.44466168
3717_RogerAllam_29_m.jpg,0.56,0.43,0.43,1,0.59,0.43468648
12061_ElsaMartinelli_29_f.jpg,0.51,0.4,0.03,1,0.14,0.5250181
8186_PeterUstinov_19_m.jpg,0.53,0.43,0.21,1,0.37,0.38403416
7798_AndyGriffith_47_m.jpg,0.54,0.48,0.36,1,0.54,0.5208516
12601_FrancesDee_33_f.jpg,0.53,0.45,0.35,1,0.52,0.41768035
1919_EdwardFox_46_m.jpg,0.56,0.49,0.17,1,0.34,0.2763278
14608_YvonneDeCarlo_35_f.jpg,0.6,0.52,0.43,1,0.62,0.5455322
15807_SarahDouglas_58_f.jpg,0.59,0.5,0.4,1,0.59,0.4910387
2723_KevinBacon_39_m.jpg,0.53,0.42,0.38,1,0.54,0.2919982
6857_ThomasTerry_50_m.jpg,0.37,0.31,0.0,0,0.06,0.45268136
8352_SimonMacCorkindale_29_m.jpg,0.69,0.53,0.23,1,0.43,0.42846313
7204_JohnWayne_25_m.jpg,0.47,0.25,0.38,0,0.48,0.34887993
5261_Fotopoulos_74_m.jpg,0.47,0.4,0.29,0,0.44,0.2485154
11517_JulieChristie_45_f.jpg,0.57,0.49,0.54,1,0.71,0.37513432
8498_AlejandroRey_38_m.jpg,0.53,0.42,0.22,1,0.37,0.42704365
13049_GeraldineChaplin_63_f.jpg,0.52,0.46,0.42,1,0.59,0.4645985
4951_StevenBerkoff_61_m.jpg,0.44,0.38,0.37,0,0.51,0.3452057
1838_TomJones_29_m.jpg,0.55,0.43,0.35,1,0.52,0.46527025
11805_ValerieHarper_69_f.jpg,0.56,0.51,0.69,1,0.84,0.50792205
11735_SusanSarandon_42_f.jpg,0.64,0.55,0.43,1,0.63,0.4796179
4141_GenaRowlands_52_m.jpg,0.37,0.34,0.12,0,0.22,0.3304123
5760_BenGazzara_20_m.jpg,0.54,0.44,0.37,1,0.54,0.387003
3076_BruceWillis_36_m.jpg,0.47,0.38,0.13,0,0.25,0.31868306
12478_AnnaMassey_65_f.jpg,0.58,0.51,0.19,1,0.37,0.38368884
362_JPMorgan_25_m.jpg,0.5,0.2,0.0,0,0.04,0.55385447
16279_campbell_26_f.jpg,0.52,0.38,0.04,1,0.15,0.6818318
15896_VeraEllen_17_f.jpg,0.55,0.42,0.32,1,0.48,0.47636366
4314_MichaelPalin_35_m.jpg,0.49,0.41,0.22,0,0.37,0.4100595
8404_VictorMature_26_m.jpg,0.51,0.39,0.3,1,0.45,0.34554845
15115_CatherineSchell_23_f.jpg,0.52,0.4,0.66,1,0.78,0.3312043
6812_RoyScheider_70_m.jpg,0.63,0.57,0.21,1,0.41,0.32928237
11411_AnnetteBening_40_f.jpg,0.63,0.51,0.0,1,0.14,0.29069936
14085_RomySchneider_19_f.jpg,0.52,0.39,0.39,1,0.54,0.7285454
10139_JoanCusack_25_f.jpg,0.51,0.39,0.18,1,0.32,0.5231806
13779_RitaHayworth_26_f.jpg,0.51,0.34,0.32,1,0.46,0.44611573
14224_IngridBergman_24_f.jpg,0.39,0.29,0.14,0,0.23,0.33274215
15734_MaryTamm_27_f.jpg,0.61,0.46,0.42,1,0.6,0.46441728
1567_IanHolm_48_m.jpg,0.56,0.5,0.45,1,0.63,0.52012587
6500_JohnnyCash_38_m.jpg,0.49,0.38,0.0,0,0.09,0.25797933
12903_RuthGordon_82_f.jpg,0.43,0.41,0.41,0,0.55,0.6805065
7828_AnthonyQuayle_43_m.jpg,0.59,0.52,0.17,1,0.35,0.3511246
15060_BettyGarrett_58_f.jpg,0.52,0.48,0.85,1,0.95,0.6965884
10388_AnnMargret_42_f.jpg,0.5,0.42,0.39,0,0.55,0.3773293
10140_JoanCusack_26_f.jpg,0.48,0.36,0.18,0,0.31,0.31666845
4678_JohnTravolta_42_m.jpg,0.56,0.39,0.07,1,0.19,0.36149985
2302_SamNeill_42_m.jpg,0.58,0.49,0.36,1,0.54,0.64430034
7510_RichardBoone_43_m.jpg,0.53,0.44,0.41,1,0.57,0.4531034
15720_MargaretNolan_66_f.jpg,0.51,0.44,0.28,1,0.44,0.36997578
8142_LorneGreene_44_m.jpg,0.66,0.57,0.46,1,0.67,0.43807784
1492_GabrielGarciaMarquez_24_m.jpg,0.42,0.32,0.05,0,0.13,0.39573145
11814_AnjelicaHuston_31_f.jpg,0.62,0.54,0.43,1,0.63,0.61317575
12958_CatherineDeneuve_43_f.jpg,0.59,0.49,0.05,1,0.2,0.4253436
10353_AnitaEkberg_39_f.jpg,0.37,0.31,0.11,0,0.2,0.5975361
4764_MichelPiccoli_57_m.jpg,0.58,0.52,0.32,1,0.51,0.40302482
7824_AnthonyQuayle_32_m.jpg,0.45,0.41,0.03,0,0.14,0.320071
10472_BetteMidler_52_f.jpg,0.64,0.48,0.75,1,0.89,0.8138973
14740_MarleneDietrich_58_f.jpg,0.66,0.58,0.45,1,0.66,0.36624205
6138_DanaAndrews_38_m.jpg,0.58,0.51,0.39,1,0.58,0.43259868
981_Einstain_41_m.jpg,0.51,0.37,0.0,1,0.09,0.32741317
789_akistsoxatzopoulos_35_m.jpg,0.5,0.44,0.23,0,0.39,0.30201274
1104_CharlesDarwin_62_m.jpg,0.62,0.44,0.17,1,0.33,0.30282596
8497_AlejandroRey_37_m.jpg,0.54,0.43,0.06,1,0.19,0.30137086
1199_ErnestRutherford_44_m.jpg,0.6,0.42,0.5,1,0.66,0.34796256
13466_GingerRogers_39_f.jpg,0.44,0.34,0.27,0,0.39,0.39723018
5550_PatrickStewart_74_m.jpg,0.61,0.27,0.29,1,0.42,0.547061
9456_EdwardGRobinson_67_m.jpg,0.49,0.44,0.14,0,0.28,0.4154323
9319_GeorgeMontgomery_39_m.jpg,0.57,0.46,0.43,1,0.6,0.40097693
3211_EliWallach_65_m.jpg,0.56,0.45,0.27,1,0.44,0.4057358
14282_JoanCrawford_58_f.jpg,0.52,0.38,0.13,1,0.26,0.4081743
12963_CatherineDeneuve_53_f.jpg,0.55,0.47,0.16,1,0.32,0.41129845
10161_JoanCusack_50_f.jpg,0.56,0.45,0.18,1,0.34,0.5062113
4500_CarlosSantana_62_m.jpg,0.45,0.32,0.41,0,0.53,0.31081325
10791_OrnellaMuti_57_f.jpg,0.5,0.42,0.34,0,0.5,0.51965153
93_PaulAnka_71_m.jpg,0.49,0.4,0.1,0,0.23,0.42596605
7993_GiulianoGemma_41_m.jpg,0.44,0.38,0.25,0,0.38,0.3874348
1578_IanHolm_63_m.jpg,0.51,0.46,0.09,1,0.23,0.4414117
11881_BeaArthur_20_f.jpg,0.44,0.36,0.41,0,0.54,0.28962395
10863_SusanGeorge_29_f.jpg,0.6,0.46,0.23,1,0.4,0.34069407
15066_BettyGarrett_68_f.jpg,0.64,0.59,0.85,1,0.99,0.80453414
7498_RichardBoone_32_m.jpg,0.55,0.46,0.17,1,0.33,0.4989447
8682_JohnCassavetes_49_m.jpg,0.54,0.44,0.21,1,0.37,0.5245592
3745_RogerAllam_60_m.jpg,0.58,0.5,0.43,1,0.61,0.44744924
9672_MegRyan_25_f.jpg,0.45,0.35,0.15,0,0.27,0.35402524
15179_CydCharisse_30_f.jpg,0.39,0.31,0.06,0,0.14,0.36666614
14668_ClaudetteColbert_32_f.jpg,0.64,0.51,0.35,1,0.55,0.7003689
13828_VanessaRedgrave_64_f.jpg,0.53,0.47,0.38,1,0.55,0.5575986
6642_MelFerrer_65_m.jpg,0.54,0.51,0.54,1,0.71,0.5159368
3701_RingoStarr_45_m.jpg,0.45,0.39,0.54,0,0.67,0.5245606
12177_GlendaJackson_63_f.jpg,0.56,0.46,0.19,1,0.36,0.31360817
11015_EllenBurstyn_72_f.jpg,0.6,0.52,0.41,1,0.6,0.37366533
7323_LinoVentura_54_m.jpg,0.5,0.42,0.37,0,0.53,0.32038328
7140_JeanPaulBelmondo_45_m.jpg,0.57,0.48,0.41,1,0.59,0.431267
2329_AbeVigoda_54_m.jpg,0.58,0.54,0.24,1,0.43,0.5898754
3659_OmarSharif_70_m.jpg,0.6,0.55,0.5,1,0.69,0.3889028
2908_SamElliott_69_m.jpg,0.51,0.47,0.18,1,0.34,0.32973647
